mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity	Reeds	ReedRatioAComm	ReedRatioTComm	ActivityDueToReeds	Turfs	TurfRatioAComm	TurfRatioTComm	ActivityDueToTurfs	ActiveCommits	ActiveCommitRatio
13	2017-07	3	44	441	3	0	26	0	2	0	0	0	3	28	28	0	0	28	0	28	1	0.32999999999999996	0.33	26	2	0.67	0.67	2	3	1.0
14	2017-08	4	45	450	1	0	7	0	2	0	0	0	1	9	9	0	0	9	0	9	0	0.0	0.0	0	3	1.0	0.75	9	3	0.75
15	2017-09	5	47	463	2	0	12	0	1	0	1	0	2	13	13	0	1	13	1	14	0	0.0	0.0	0	3	1.0	0.6	14	3	0.6
16	2017-10	4	48	476	1	0	11	0	2	0	1	0	1	13	13	0	1	13	1	14	0	0.0	0.0	0	3	1.0	0.75	14	3	0.75
17	2017-11	4	55	528	7	0	49	0	3	0	0	0	7	52	52	0	0	52	0	52	2	0.5	0.5	50	2	0.5	0.5	2	4	1.0
18	2017-12	2	56	536	1	0	4	0	4	0	2	0	1	8	8	0	2	8	2	10	0	0.0	0.0	0	1	1.0	0.5	10	1	0.5
19	2018-01	1	57	546	1	0	10	0	0	0	0	0	1	10	10	0	0	10	0	10	0	0.0	0.0	0	1	1.0	1.0	10	1	1.0
20	2018-02	2	58	561	1	0	13	0	2	0	1	0	1	15	15	0	1	15	1	16	0	0.0	0.0	0	2	1.0	1.0	16	2	1.0
21	2018-03	1	59	571	1	0	10	0	0	0	0	0	1	10	10	0	0	10	0	10	0	0.0	0.0	0	1	1.0	1.0	10	1	1.0
22	2018-04	0	59	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
23	2018-05	0	59	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
24	2018-06	0	59	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
25	2018-07	0	59	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
26	2018-08	1	59	571	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
27	2018-09	0	59	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
28	2018-10	1	59	572	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
29	2018-11	0	59	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
30	2018-12	0	59	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
31	2019-01	0	59	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
32	2019-02	1	59	573	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	0	0.0	0.0	0	1	1.0	1.0	2	1	1.0
33	2019-03	0	59	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
34	2019-04	3	59	575	0	0	0	0	2	0	1	0	0	2	2	0	1	2	1	3	0	0.0	0.0	0	2	1.0	0.67	3	2	0.67
