mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity	Reeds	ReedRatioAComm	ReedRatioTComm	ActivityDueToReeds	Turfs	TurfRatioAComm	TurfRatioTComm	ActivityDueToTurfs	ActiveCommits	ActiveCommitRatio
22	2015-02	0	52	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
23	2015-03	4	53	253	1	0	4	0	0	0	0	0	1	4	4	0	0	4	0	4	0	0.0	0.0	0	1	1.0	0.25	4	1	0.25
24	2015-04	1	53	253	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
25	2015-05	1	59	274	6	0	21	0	0	0	0	0	6	21	21	0	0	21	0	21	1	1.0	1.0	21	0	0.0	0.0	0	1	1.0
26	2015-06	3	60	281	1	0	6	0	2	1	1	0	1	7	8	1	1	8	2	10	0	0.0	0.0	0	3	1.0	1.0	10	3	1.0
27	2015-07	0	60	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
28	2015-08	0	60	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
29	2015-09	1	60	280	0	0	0	0	0	1	0	1	0	-1	0	1	1	0	2	2	0	0.0	0.0	0	1	1.0	1.0	2	1	1.0
30	2015-10	1	60	279	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
31	2015-11	0	60	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
32	2015-12	0	60	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
33	2016-01	0	60	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
34	2016-02	0	60	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
35	2016-03	0	60	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
36	2016-04	0	60	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
37	2016-05	1	60	279	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
