mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
18	2014-11	6	14	164	0	0	0	0	43	29	20	0	0	14	43	29	20	43	49	92
19	2014-12	8	14	168	0	0	0	0	14	10	4	0	0	4	14	10	4	14	14	28
20	2015-01	0	14	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	2015-02	2	14	169	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2
22	2015-03	4	14	173	0	0	0	0	8	4	6	0	0	4	8	4	6	8	10	18
23	2015-04	5	14	176	0	0	0	0	3	0	0	0	0	3	3	0	0	3	0	3
24	2015-05	3	14	178	0	0	0	0	17	15	0	0	0	2	17	15	0	17	15	32
25	2015-06	4	14	181	1	1	26	26	3	0	0	0	0	3	29	26	0	29	26	55
26	2015-07	4	15	188	4	3	70	84	25	4	0	0	1	7	95	88	0	95	88	183
27	2015-08	1	16	200	1	0	12	0	0	0	0	0	1	12	12	0	0	12	0	12
28	2015-09	7	16	207	0	0	0	0	11	4	0	0	0	7	11	4	0	11	4	15
29	2015-10	2	16	208	0	0	0	0	6	5	0	0	0	1	6	5	0	6	5	11
30	2015-11	5	16	210	0	0	0	0	4	2	2	0	0	2	4	2	2	4	4	8
31	2015-12	0	16	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	2016-01	2	16	213	0	0	0	0	3	0	0	0	0	3	3	0	0	3	0	3
33	2016-02	2	16	215	0	0	0	0	2	0	7	0	0	2	2	0	7	2	7	9
34	2016-03	0	16	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	2016-04	1	16	215	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
36	2016-05	0	16	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	2016-06	0	16	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	2016-07	1	17	226	1	0	11	0	0	0	0	0	1	11	11	0	0	11	0	11
39	2016-08	2	17	226	0	0	0	0	0	0	7	0	0	0	0	0	7	0	7	7
40	2016-09	0	17	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	2016-10	0	17	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2016-11	0	17	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	2016-12	1	18	229	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3
44	2017-01	0	18	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	2017-02	2	18	229	0	0	0	0	1	1	13	0	0	0	1	1	13	1	14	15
46	2017-03	0	18	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	2017-04	0	18	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	2017-05	3	18	231	0	0	0	0	3	1	0	0	0	2	3	1	0	3	1	4
49	2017-06	0	18	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	2017-07	1	19	245	1	0	14	0	0	0	0	0	1	14	14	0	0	14	0	14
51	2017-08	5	20	265	3	2	49	32	5	2	0	0	1	20	54	34	0	54	34	88
52	2017-09	7	20	265	0	0	0	0	7	7	3	0	0	0	7	7	3	7	10	17
53	2017-10	7	21	270	1	0	8	0	6	9	0	0	1	5	14	9	0	14	9	23
54	2017-11	8	22	288	3	2	43	27	3	1	0	0	1	18	46	28	0	46	28	74
55	2017-12	6	23	302	3	2	35	22	2	1	0	0	1	14	37	23	0	37	23	60
56	2018-01	5	23	303	0	0	0	0	5	4	0	0	0	1	5	4	0	5	4	9
57	2018-02	2	23	303	0	0	0	0	1	1	2	0	0	0	1	1	2	1	3	4
58	2018-03	0	23	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	2018-04	0	23	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	2018-05	1	23	303	0	0	0	0	1	1	1	0	0	0	1	1	1	1	2	3
61	2018-06	0	23	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	2018-07	2	24	313	1	0	9	0	1	0	0	0	1	10	10	0	0	10	0	10
63	2018-08	0	24	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	2018-09	0	24	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	2018-10	0	24	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	2018-11	1	24	313	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
67	2018-12	3	22	272	0	2	0	42	1	0	5	0	-2	-41	1	42	5	1	47	48
68	2019-01	1	23	282	1	0	10	0	0	0	0	0	1	10	10	0	0	10	0	10
69	2019-02	9	20	232	0	3	0	50	8	8	0	0	-3	-50	8	58	0	8	58	66
70	2019-03	5	21	239	2	1	23	16	3	3	0	0	1	7	26	19	0	26	19	45
71	2019-04	3	21	240	0	0	0	0	2	1	0	0	0	1	2	1	0	2	1	3
