trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
43;1454303530;1454060102.sql;1454303530.sql;40;40;385;384;0;0;0;1;0;0;0;0
44;1454307180;1454303530.sql;1454307180.sql;40;40;384;384;0;0;0;0;0;0;0;0
45;1454314058;1454307180.sql;1454314058.sql;40;40;384;384;0;0;0;0;0;0;0;0
46;1454475021;1454314058.sql;1454475021.sql;40;40;384;384;0;0;0;0;0;0;0;0
47;1454926075;1454475021.sql;1454926075.sql;40;40;384;384;0;0;0;0;0;0;0;0
48;1454989793;1454926075.sql;1454989793.sql;40;40;384;384;0;0;0;0;0;0;0;0
49;1455254624;1454989793.sql;1455254624.sql;40;40;384;384;0;0;0;0;0;0;0;0
50;1455514389;1455254624.sql;1455514389.sql;40;40;384;384;0;0;0;0;0;0;0;0
51;1458211539;1455514389.sql;1458211539.sql;40;42;384;396;2;0;2;0;0;0;10;0
52;1458292298;1458211539.sql;1458292298.sql;42;42;396;396;0;0;0;0;0;0;0;0
53;1458814905;1458292298.sql;1458814905.sql;42;42;396;396;0;0;0;0;0;0;0;0
54;1458900010;1458814905.sql;1458900010.sql;42;42;396;398;0;0;3;1;0;0;0;0
55;1459231611;1458900010.sql;1459231611.sql;42;43;398;404;1;0;0;0;0;0;6;0
56;1459316789;1459231611.sql;1459316789.sql;43;43;404;404;0;0;0;0;0;0;0;0
57;1461054454;1459316789.sql;1461054454.sql;43;43;404;404;0;0;0;0;0;0;0;0
58;1461747652;1461054454.sql;1461747652.sql;43;43;404;404;0;0;0;0;0;0;0;0
59;1461821202;1461747652.sql;1461821202.sql;43;43;404;402;1;1;0;0;0;0;4;6
60;1461822475;1461821202.sql;1461822475.sql;43;43;402;403;0;0;1;0;0;0;0;0
61;1465796023;1461822475.sql;1465796023.sql;43;43;403;403;0;0;0;0;0;0;0;0
62;1466671813;1465796023.sql;1466671813.sql;43;43;403;405;0;0;2;0;0;0;0;0
63;1468302915;1466671813.sql;1468302915.sql;43;43;405;405;0;0;0;0;0;0;0;0
64;1468319663;1468302915.sql;1468319663.sql;43;43;405;405;0;0;0;0;0;0;0;0
65;1470215431;1468319663.sql;1470215431.sql;43;46;405;419;3;0;0;0;0;0;14;0
66;1470826799;1470215431.sql;1470826799.sql;46;46;419;419;0;0;0;0;1;0;0;0
67;1471596692;1470826799.sql;1471596692.sql;46;46;419;419;0;0;0;0;0;0;0;0
68;1472458090;1471596692.sql;1472458090.sql;46;46;419;420;0;0;1;0;0;0;0;0
69;1472460337;1472458090.sql;1472460337.sql;46;46;420;420;0;0;0;0;0;0;0;0
70;1473243235;1472460337.sql;1473243235.sql;46;46;420;420;0;0;0;0;0;0;0;0
71;1473245649;1473243235.sql;1473245649.sql;46;46;420;420;0;0;0;0;0;0;0;0
72;1473833523;1473245649.sql;1473833523.sql;46;46;420;420;0;0;0;0;0;0;0;0
73;1474712094;1473833523.sql;1474712094.sql;46;46;420;420;0;0;0;0;0;0;0;0
74;1474712319;1474712094.sql;1474712319.sql;46;46;420;420;0;0;0;0;0;0;0;0
75;1476080598;1474712319.sql;1476080598.sql;46;46;420;420;0;0;0;0;0;0;0;0
76;1476768640;1476080598.sql;1476768640.sql;46;46;420;422;0;0;2;0;0;0;0;0
77;1477626492;1476768640.sql;1477626492.sql;46;46;422;422;0;0;0;0;0;0;0;0
78;1478147280;1477626492.sql;1478147280.sql;46;46;422;422;0;0;0;0;0;0;0;0
79;1478776520;1478147280.sql;1478776520.sql;46;46;422;422;0;0;0;0;0;0;0;0
80;1478859450;1478776520.sql;1478859450.sql;46;46;422;422;0;0;0;0;0;0;0;0
81;1479353475;1478859450.sql;1479353475.sql;46;46;422;422;0;0;0;0;0;0;0;0
82;1479805004;1479353475.sql;1479805004.sql;46;46;422;418;0;0;1;5;0;0;0;0
83;1479897728;1479805004.sql;1479897728.sql;46;46;418;419;0;0;1;0;0;0;0;0
84;1479991052;1479897728.sql;1479991052.sql;46;46;419;419;0;0;0;0;0;0;0;0
85;1480305275;1479991052.sql;1480305275.sql;46;46;419;419;0;0;0;0;0;0;0;0
86;1480311050;1480305275.sql;1480311050.sql;46;46;419;419;0;0;0;0;0;0;0;0
87;1480329366;1480311050.sql;1480329366.sql;46;46;419;417;0;0;1;3;0;0;0;0
88;1480330192;1480329366.sql;1480330192.sql;46;46;417;417;0;0;0;0;0;0;0;0
89;1480409057;1480330192.sql;1480409057.sql;46;46;417;416;0;0;0;1;0;0;0;0
90;1480412248;1480409057.sql;1480412248.sql;46;46;416;416;0;0;0;0;0;0;0;0
91;1481962137;1480412248.sql;1481962137.sql;46;47;416;420;1;0;0;0;0;0;4;0
92;1481974878;1481962137.sql;1481974878.sql;47;47;420;420;0;0;0;0;0;0;0;0
93;1482126855;1481974878.sql;1482126855.sql;47;47;420;420;0;0;0;0;0;0;0;0
94;1482130123;1482126855.sql;1482130123.sql;47;47;420;420;0;0;0;0;0;0;0;0
95;1482386813;1482130123.sql;1482386813.sql;47;47;420;420;0;0;0;0;0;0;0;0
96;1482405172;1482386813.sql;1482405172.sql;47;47;420;418;0;0;0;2;0;0;0;0
97;1482466933;1482405172.sql;1482466933.sql;47;46;418;416;0;1;2;0;0;0;0;4
98;1482466946;1482466933.sql;1482466946.sql;46;47;416;418;1;0;0;2;0;0;4;0
99;1482839710;1482466946.sql;1482839710.sql;47;47;418;418;0;0;0;0;0;0;0;0
100;1482916307;1482839710.sql;1482916307.sql;47;47;418;418;0;0;0;0;0;0;0;0
101;1482991831;1482916307.sql;1482991831.sql;47;47;418;418;0;0;0;0;0;0;0;0
102;1483003684;1482991831.sql;1483003684.sql;47;47;418;418;0;0;0;0;0;0;0;0
103;1483003706;1483003684.sql;1483003706.sql;47;47;418;418;0;0;0;0;0;0;0;0
104;1483007746;1483003706.sql;1483007746.sql;47;47;418;418;0;0;0;0;0;0;0;0
105;1483007812;1483007746.sql;1483007812.sql;47;47;418;418;0;0;0;0;0;0;0;0
106;1483505229;1483007812.sql;1483505229.sql;47;47;418;418;0;0;0;0;0;0;0;0
107;1483614651;1483505229.sql;1483614651.sql;47;47;418;418;0;0;0;0;0;0;0;0
108;1483959896;1483614651.sql;1483959896.sql;47;47;418;419;0;0;1;0;0;0;0;0
109;1484019784;1483959896.sql;1484019784.sql;47;47;419;419;0;0;0;0;0;0;0;0
110;1484026674;1484019784.sql;1484026674.sql;47;47;419;419;0;0;0;0;0;0;0;0
111;1484035905;1484026674.sql;1484035905.sql;47;47;419;419;0;0;0;0;0;0;0;0
112;1484044179;1484035905.sql;1484044179.sql;47;47;419;419;0;0;0;0;0;0;0;0
113;1484046965;1484044179.sql;1484046965.sql;47;47;419;419;0;0;0;0;0;0;0;0
114;1484219794;1484046965.sql;1484219794.sql;47;47;419;419;0;0;0;0;0;0;0;0
115;1484287565;1484219794.sql;1484287565.sql;47;47;419;419;0;0;0;0;0;0;0;0
116;1484632933;1484287565.sql;1484632933.sql;47;47;419;419;0;0;0;0;0;0;0;0
117;1484726418;1484632933.sql;1484726418.sql;47;47;419;419;0;0;0;0;0;0;0;0
118;1484885910;1484726418.sql;1484885910.sql;47;47;419;419;0;0;0;0;0;0;0;0
119;1484890041;1484885910.sql;1484890041.sql;47;47;419;419;0;0;0;0;0;0;0;0
120;1484890054;1484890041.sql;1484890054.sql;47;47;419;419;0;0;0;0;0;0;0;0
121;1484928944;1484890054.sql;1484928944.sql;47;47;419;419;0;0;0;0;0;0;0;0
122;1485158929;1484928944.sql;1485158929.sql;47;47;419;416;0;0;0;3;0;0;0;0
123;1485158944;1485158929.sql;1485158944.sql;47;47;416;416;0;0;0;0;0;0;0;0
124;1485162734;1485158944.sql;1485162734.sql;47;47;416;416;0;0;0;0;0;0;0;0
125;1485169456;1485162734.sql;1485169456.sql;47;47;416;416;0;0;0;0;0;0;0;0
126;1485231849;1485169456.sql;1485231849.sql;47;47;416;416;0;0;0;0;0;0;0;0
127;1485239409;1485231849.sql;1485239409.sql;47;47;416;416;0;0;0;0;0;0;0;0
128;1485251867;1485239409.sql;1485251867.sql;47;47;416;416;0;0;0;0;0;0;0;0
129;1485330935;1485251867.sql;1485330935.sql;47;47;416;415;0;0;0;1;4;0;0;0
130;1485333959;1485330935.sql;1485333959.sql;47;47;415;416;0;0;1;0;4;0;0;0
131;1485341156;1485333959.sql;1485341156.sql;47;48;416;416;1;0;0;2;5;0;2;0
132;1485341183;1485341156.sql;1485341183.sql;48;48;416;416;0;0;0;0;0;0;0;0
133;1485486518;1485341183.sql;1485486518.sql;48;48;416;416;0;0;0;0;0;0;0;0
134;1485498556;1485486518.sql;1485498556.sql;48;48;416;417;0;0;1;0;0;0;0;0
135;1485585659;1485498556.sql;1485585659.sql;48;48;417;416;0;0;0;1;0;0;0;0
136;1485748341;1485585659.sql;1485748341.sql;48;48;416;417;0;0;1;0;0;0;0;0
137;1485748347;1485748341.sql;1485748347.sql;48;48;417;416;0;0;0;1;0;0;0;0
138;1485839801;1485748347.sql;1485839801.sql;48;48;416;418;0;0;2;0;0;0;0;0
139;1485852897;1485839801.sql;1485852897.sql;48;48;418;418;0;0;0;0;0;0;0;0
140;1485928987;1485852897.sql;1485928987.sql;48;48;418;418;0;0;0;0;0;0;0;0
141;1485929845;1485928987.sql;1485929845.sql;48;48;418;418;0;0;0;0;0;0;0;0
142;1485946720;1485929845.sql;1485946720.sql;48;48;418;418;0;0;0;0;0;0;0;0
143;1486373892;1485946720.sql;1486373892.sql;48;48;418;418;0;0;0;0;0;0;0;0
144;1486459078;1486373892.sql;1486459078.sql;48;48;418;418;0;0;0;0;1;0;0;0
145;1486532614;1486459078.sql;1486532614.sql;48;48;418;418;0;0;0;0;0;0;0;0
146;1486618902;1486532614.sql;1486618902.sql;48;48;418;418;0;0;0;0;0;0;0;0
147;1486723318;1486618902.sql;1486723318.sql;48;48;418;418;0;0;0;0;0;0;0;0
148;1486739405;1486723318.sql;1486739405.sql;48;48;418;418;0;0;0;0;0;0;0;0
149;1486749742;1486739405.sql;1486749742.sql;48;48;418;418;0;0;0;0;0;0;0;0
150;1486752082;1486749742.sql;1486752082.sql;48;48;418;418;0;0;0;0;0;0;0;0
151;1486752154;1486752082.sql;1486752154.sql;48;48;418;418;0;0;0;0;0;0;0;0
152;1486753340;1486752154.sql;1486753340.sql;48;48;418;418;0;0;0;0;0;0;0;0
153;1486755294;1486753340.sql;1486755294.sql;48;48;418;418;1;1;19;19;0;0;17;17
154;1486791250;1486755294.sql;1486791250.sql;48;48;418;418;0;0;0;0;0;0;0;0
155;1486809000;1486791250.sql;1486809000.sql;48;48;418;418;0;0;0;0;0;0;0;0
156;1486811382;1486809000.sql;1486811382.sql;48;48;418;418;0;0;0;0;0;0;0;0
157;1486814251;1486811382.sql;1486814251.sql;48;48;418;418;0;0;0;0;0;0;0;0
158;1486816990;1486814251.sql;1486816990.sql;48;48;418;418;0;0;0;0;0;0;0;0
159;1486875695;1486816990.sql;1486875695.sql;48;48;418;418;0;0;0;0;0;0;0;0
160;1486880242;1486875695.sql;1486880242.sql;48;48;418;418;0;0;0;0;0;0;0;0
161;1486887983;1486880242.sql;1486887983.sql;48;48;418;418;0;0;0;0;0;0;0;0
162;1486956166;1486887983.sql;1486956166.sql;48;48;418;418;0;0;0;0;0;0;0;0
163;1486959340;1486956166.sql;1486959340.sql;48;48;418;418;0;0;0;0;1;0;0;0
164;1486963370;1486959340.sql;1486963370.sql;48;48;418;418;0;0;0;0;0;0;0;0
165;1486965123;1486963370.sql;1486965123.sql;48;48;418;418;0;0;0;0;0;0;0;0
166;1487001026;1486965123.sql;1487001026.sql;48;48;418;418;0;0;0;0;0;0;0;0
167;1487157410;1487001026.sql;1487157410.sql;48;48;418;418;0;0;0;0;0;0;0;0
168;1487250160;1487157410.sql;1487250160.sql;48;48;418;418;0;0;1;1;0;0;0;0
169;1487586477;1487250160.sql;1487586477.sql;48;48;418;418;0;0;0;0;0;0;0;0
170;1488783376;1487586477.sql;1488783376.sql;48;48;418;418;0;0;0;0;0;0;0;0
171;1489396785;1488783376.sql;1489396785.sql;48;48;418;418;0;0;0;0;0;0;0;0
172;1489658677;1489396785.sql;1489658677.sql;48;48;418;418;0;0;0;0;0;0;0;0
173;1489683429;1489658677.sql;1489683429.sql;48;48;418;418;0;0;0;0;0;0;0;0
174;1490163736;1489683429.sql;1490163736.sql;48;48;418;418;0;0;0;0;0;0;0;0
175;1490351333;1490163736.sql;1490351333.sql;48;48;418;418;0;0;0;0;0;0;0;0
176;1490412718;1490351333.sql;1490412718.sql;48;48;418;418;0;0;0;0;0;0;0;0
177;1490689768;1490412718.sql;1490689768.sql;48;48;418;418;0;0;0;0;0;0;0;0
178;1491198392;1490689768.sql;1491198392.sql;48;48;418;418;0;0;0;0;0;0;0;0
179;1491207087;1491198392.sql;1491207087.sql;48;48;418;418;0;0;0;0;0;0;0;0
180;1491907725;1491207087.sql;1491907725.sql;48;48;418;418;0;0;0;0;0;0;0;0
181;1492678835;1491907725.sql;1492678835.sql;48;48;418;419;0;0;1;0;0;0;0;0
182;1493111079;1492678835.sql;1493111079.sql;48;48;419;419;0;0;0;0;2;0;0;0
183;1493179598;1493111079.sql;1493179598.sql;48;48;419;419;0;0;0;0;0;0;0;0
184;1494669670;1493179598.sql;1494669670.sql;48;48;419;419;0;0;0;0;0;0;0;0
185;1494833901;1494669670.sql;1494833901.sql;48;48;419;419;0;0;0;0;0;0;0;0
186;1494993612;1494833901.sql;1494993612.sql;48;48;419;419;0;0;0;0;0;0;0;0
187;1498034701;1494993612.sql;1498034701.sql;48;48;419;419;0;0;0;0;0;0;0;0
188;1498038792;1498034701.sql;1498038792.sql;48;48;419;419;0;0;0;0;0;0;0;0
189;1499252817;1498038792.sql;1499252817.sql;48;49;419;427;1;0;0;0;0;0;8;0
190;1499328888;1499252817.sql;1499328888.sql;49;49;427;427;0;0;2;2;0;0;0;0
191;1499352864;1499328888.sql;1499352864.sql;49;49;427;427;0;0;0;0;0;0;0;0
192;1499745544;1499352864.sql;1499745544.sql;49;49;427;428;0;0;1;0;0;0;0;0
193;1500033401;1499745544.sql;1500033401.sql;49;50;428;436;1;0;0;0;1;0;8;0
194;1500283827;1500033401.sql;1500283827.sql;50;50;436;439;0;0;3;0;0;0;0;0
195;1500364566;1500283827.sql;1500364566.sql;50;50;439;439;0;0;0;0;0;0;0;0
196;1500373338;1500364566.sql;1500373338.sql;50;50;439;439;0;0;0;0;0;0;0;0
197;1500373345;1500373338.sql;1500373345.sql;50;50;439;439;0;0;0;0;0;0;0;0
198;1500375155;1500373345.sql;1500375155.sql;50;50;439;439;0;0;0;0;2;0;0;0
199;1500377063;1500375155.sql;1500377063.sql;50;50;439;439;0;0;0;0;0;0;0;0
200;1501040869;1500377063.sql;1501040869.sql;50;50;439;439;0;0;0;0;0;0;0;0
201;1503377808;1501040869.sql;1503377808.sql;50;50;439;439;0;0;0;0;0;0;0;0
202;1503379399;1503377808.sql;1503379399.sql;50;50;439;439;0;0;0;0;1;0;0;0
203;1503468283;1503379399.sql;1503468283.sql;50;50;439;439;0;0;0;0;0;0;0;0
204;1504065379;1503468283.sql;1504065379.sql;50;50;439;441;0;0;2;0;0;0;0;0
205;1504510875;1504065379.sql;1504510875.sql;50;50;441;441;0;0;0;0;0;0;0;0
206;1504597371;1504510875.sql;1504597371.sql;50;50;441;441;0;0;0;0;0;0;0;0
207;1505899972;1504597371.sql;1505899972.sql;50;50;441;441;0;0;0;0;2;0;0;0
208;1505981801;1505899972.sql;1505981801.sql;50;50;441;441;0;0;0;0;0;0;0;0
209;1507016671;1505981801.sql;1507016671.sql;50;50;441;441;0;0;0;0;0;0;0;0
210;1507018537;1507016671.sql;1507018537.sql;50;50;441;441;0;0;0;0;0;0;0;0
211;1507092238;1507018537.sql;1507092238.sql;50;50;441;441;0;0;0;0;1;0;0;0
212;1507270880;1507092238.sql;1507270880.sql;50;50;441;441;0;0;0;0;0;0;0;0
213;1507275940;1507270880.sql;1507275940.sql;50;50;441;441;0;0;0;0;0;0;0;0
214;1507608492;1507275940.sql;1507608492.sql;50;50;441;441;0;0;0;0;0;0;0;0
215;1507710749;1507608492.sql;1507710749.sql;50;50;441;441;0;0;0;0;0;0;0;0
216;1507714681;1507710749.sql;1507714681.sql;50;50;441;441;0;0;0;0;0;0;0;0
217;1507794685;1507714681.sql;1507794685.sql;50;50;441;441;0;0;0;0;0;0;0;0
218;1507798897;1507794685.sql;1507798897.sql;50;50;441;441;0;0;0;0;0;0;0;0
219;1507877844;1507798897.sql;1507877844.sql;50;50;441;441;0;0;0;0;0;0;0;0
220;1507882199;1507877844.sql;1507882199.sql;50;50;441;441;0;0;0;0;0;0;0;0
221;1507889094;1507882199.sql;1507889094.sql;50;50;441;441;0;0;0;0;0;0;0;0
222;1508220564;1507889094.sql;1508220564.sql;50;50;441;441;0;0;0;0;0;0;0;0
223;1508221647;1508220564.sql;1508221647.sql;50;50;441;441;0;0;0;0;0;0;0;0
224;1508233970;1508221647.sql;1508233970.sql;50;50;441;441;0;0;0;0;0;0;0;0
225;1508235684;1508233970.sql;1508235684.sql;50;50;441;441;0;0;0;0;0;0;0;0
226;1508303956;1508235684.sql;1508303956.sql;50;50;441;441;0;0;0;0;0;0;0;0
227;1508304012;1508303956.sql;1508304012.sql;50;50;441;441;0;0;0;0;0;0;0;0
228;1508408464;1508304012.sql;1508408464.sql;50;50;441;441;0;0;0;0;0;0;0;0
229;1508415716;1508408464.sql;1508415716.sql;50;50;441;441;0;0;0;0;0;0;0;0
230;1508416407;1508415716.sql;1508416407.sql;50;50;441;441;0;0;0;0;0;0;0;0
231;1509599045;1508416407.sql;1509599045.sql;50;50;441;442;0;0;1;0;1;0;0;0
232;1510806569;1509599045.sql;1510806569.sql;50;50;442;442;0;0;0;0;0;0;0;0
233;1510824206;1510806569.sql;1510824206.sql;50;50;442;442;0;0;0;0;0;0;0;0
234;1510895597;1510824206.sql;1510895597.sql;50;50;442;443;0;0;1;0;0;0;0;0
235;1512105612;1510895597.sql;1512105612.sql;50;34;443;312;0;16;0;0;0;0;0;131
236;1515062196;1512105612.sql;1515062196.sql;34;34;312;312;0;0;0;0;0;0;0;0
237;1515063809;1515062196.sql;1515063809.sql;34;34;312;312;0;0;0;0;0;0;0;0
238;1515571975;1515063809.sql;1515571975.sql;34;34;312;312;0;0;0;0;0;0;0;0
239;1515737142;1515571975.sql;1515737142.sql;34;34;312;312;0;0;0;0;0;0;0;0
240;1516621565;1515737142.sql;1516621565.sql;34;34;312;312;0;0;0;0;0;0;0;0
241;1516945358;1516621565.sql;1516945358.sql;34;34;312;312;0;0;0;0;0;0;0;0
242;1517372874;1516945358.sql;1517372874.sql;34;34;312;312;0;0;0;0;0;0;0;0
243;1518587966;1517372874.sql;1518587966.sql;34;34;312;312;0;0;0;0;0;0;0;0
244;1519027394;1518587966.sql;1519027394.sql;34;34;312;312;0;0;0;0;0;0;0;0
245;1519279927;1519027394.sql;1519279927.sql;34;34;312;312;0;0;0;0;0;0;0;0
246;1519293282;1519279927.sql;1519293282.sql;34;34;312;312;0;0;0;0;0;0;0;0
247;1530247682;1519293282.sql;1530247682.sql;34;34;312;312;0;0;0;0;0;0;0;0
248;1530248353;1530247682.sql;1530248353.sql;34;34;312;312;0;0;0;0;0;0;0;0
249;1530248666;1530248353.sql;1530248666.sql;34;34;312;312;0;0;0;0;0;0;0;0
250;1530786715;1530248666.sql;1530786715.sql;34;34;312;312;0;0;0;0;0;0;0;0
251;1531131397;1530786715.sql;1531131397.sql;34;34;312;312;0;0;0;0;0;0;0;0
252;1531193932;1531131397.sql;1531193932.sql;34;34;312;312;0;0;0;0;0;0;0;0
253;1531289539;1531193932.sql;1531289539.sql;34;34;312;312;0;0;0;0;0;0;0;0
254;1533816244;1531289539.sql;1533816244.sql;34;34;312;312;0;0;0;0;0;0;0;0
255;1533891061;1533816244.sql;1533891061.sql;34;34;312;312;0;0;0;0;0;0;0;0
256;1533893982;1533891061.sql;1533893982.sql;34;34;312;312;0;0;0;0;0;0;0;0
257;1534572293;1533893982.sql;1534572293.sql;34;50;312;443;16;0;0;0;0;0;131;0
258;1549861139;1534572293.sql;1549861139.sql;50;50;443;443;0;0;0;0;0;0;0;0
259;1554696531;1549861139.sql;1554696531.sql;50;50;443;444;0;0;4;3;0;0;0;0
260;1554697675;1554696531.sql;1554697675.sql;50;50;444;444;0;0;0;0;0;0;0;0
261;1555907556;1554697675.sql;1555907556.sql;50;51;444;448;1;0;3;4;0;0;5;0
262;1555927006;1555907556.sql;1555927006.sql;51;51;448;448;0;0;0;0;0;0;0;0
263;1555929370;1555927006.sql;1555929370.sql;51;51;448;448;0;0;0;0;0;0;0;0
264;1555994550;1555929370.sql;1555994550.sql;51;51;448;448;0;0;0;0;0;0;0;0
265;1556699124;1555994550.sql;1556699124.sql;51;51;448;448;0;0;0;0;1;0;0;0
