trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
14	1373638181	1373571271.sql	1373638181.sql	2013-07-12 14:09:41	44	1	2	10	10	75	77	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
15	1374082668	1373638181.sql	1374082668.sql	2013-07-17 17:37:48	49	1	2	10	10	77	79	0	0	0	0	8	6	1	0	0	2	8	6	1	8	7	15	
16	1374141703	1374082668.sql	1374141703.sql	2013-07-18 10:01:43	49	1	2	10	10	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	1374143430	1374141703.sql	1374143430.sql	2013-07-18 10:30:30	49	1	2	10	10	79	80	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	
18	1375094423	1374143430.sql	1375094423.sql	2013-07-29 10:40:23	60	1	2	10	10	80	81	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
19	1375114873	1375094423.sql	1375114873.sql	2013-07-29 16:21:13	61	1	3	10	10	81	81	1	1	10	10	0	0	0	0	0	0	10	10	0	10	10	20	
20	1375125482	1375114873.sql	1375125482.sql	2013-07-29 19:18:02	61	1	3	10	10	81	81	0	0	0	0	3	3	0	0	0	0	3	3	0	3	3	6	
21	1375196596	1375125482.sql	1375196596.sql	2013-07-30 15:03:16	62	1	3	10	10	81	81	0	0	0	0	0	0	4	0	0	0	0	0	4	0	4	4	
22	1375210037	1375196596.sql	1375210037.sql	2013-07-30 18:47:17	62	1	3	10	10	81	80	1	1	10	10	3	4	4	0	0	-1	13	14	4	13	18	31	
23	1375210467	1375210037.sql	1375210467.sql	2013-07-30 18:54:27	62	1	3	10	10	80	79	1	1	10	10	3	4	3	0	0	-1	13	14	3	13	17	30	
24	1375214791	1375210467.sql	1375214791.sql	2013-07-30 20:06:31	62	1	3	10	10	79	81	0	0	0	0	2	0	1	0	0	2	2	0	1	2	1	3	
25	1375871367	1375214791.sql	1375871367.sql	2013-08-07 10:29:27	69	1	3	10	10	81	81	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
26	1375877465	1375871367.sql	1375877465.sql	2013-08-07 12:11:05	69	1	3	10	10	81	81	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
27	1375879037	1375877465.sql	1375879037.sql	2013-08-07 12:37:17	69	1	3	10	10	81	81	0	0	0	0	3	3	0	0	0	0	3	3	0	3	3	6	
28	1375890427	1375879037.sql	1375890427.sql	2013-08-07 15:47:07	70	1	3	10	10	81	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	1376838363	1375890427.sql	1376838363.sql	2013-08-18 15:06:03	81	1	3	10	10	81	81	0	0	0	0	0	0	32	0	0	0	0	0	32	0	32	32	
30	1380740961	1376838363.sql	1380740961.sql	2013-10-02 19:09:21	126	1	5	10	10	81	81	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
31	1381073664	1380740961.sql	1381073664.sql	2013-10-06 15:34:24	130	1	5	10	10	81	81	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
32	1381079921	1381073664.sql	1381079921.sql	2013-10-06 17:18:41	130	1	5	10	10	81	81	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
33	1381311753	1381079921.sql	1381311753.sql	2013-10-09 09:42:33	132	1	5	10	10	81	80	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
34	1383223372	1381311753.sql	1383223372.sql	2013-10-31 12:42:52	154	1	6	10	10	80	80	1	1	6	6	1	1	6	0	0	0	7	7	6	7	13	20	
35	1383590525	1383223372.sql	1383590525.sql	2013-11-04 18:42:05	159	1	6	10	10	80	80	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
36	1384533077	1383590525.sql	1384533077.sql	2013-11-15 16:31:17	170	1	6	10	10	80	80	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	3	
37	1384551765	1384533077.sql	1384551765.sql	2013-11-15 21:42:45	170	1	6	10	10	80	80	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
38	1384725980	1384551765.sql	1384725980.sql	2013-11-17 22:06:20	172	1	6	10	10	80	80	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
39	1384788565	1384725980.sql	1384788565.sql	2013-11-18 15:29:25	173	1	6	10	10	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40	1390158152	1384788565.sql	1390158152.sql	2014-01-19 19:02:32	235	1	8	10	10	80	80	1	1	6	6	0	0	0	0	0	0	6	6	0	6	6	12	
41	1392214983	1390158152.sql	1392214983.sql	2014-02-12 14:23:03	259	1	9	10	11	80	86	1	0	6	0	0	0	0	0	1	6	6	0	0	6	0	6	
42	1392590355	1392214983.sql	1392590355.sql	2014-02-16 22:39:15	263	1	9	11	11	86	87	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
43	1393332793	1392590355.sql	1393332793.sql	2014-02-25 12:53:13	271	1	9	11	11	87	87	0	0	0	0	24	24	9	0	0	0	24	24	9	24	33	57	
44	1397824799	1393332793.sql	1397824799.sql	2014-04-18 12:39:59	323	1	11	11	12	87	106	1	0	19	0	0	0	0	0	1	19	19	0	0	19	0	19	
45	1398448184	1397824799.sql	1398448184.sql	2014-04-25 17:49:44	331	1	11	12	12	106	107	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
46	1398465228	1398448184.sql	1398465228.sql	2014-04-25 22:33:48	331	1	11	12	13	107	118	1	0	11	0	3	3	0	0	1	11	14	3	0	14	3	17	
47	1399313680	1398465228.sql	1399313680.sql	2014-05-05 18:14:40	341	1	12	13	13	118	118	1	1	11	11	4	4	0	0	0	0	15	15	0	15	15	30	
48	1399400793	1399313680.sql	1399400793.sql	2014-05-06 18:26:33	342	1	12	13	13	118	118	1	1	11	11	0	0	0	0	0	0	11	11	0	11	11	22	
49	1399465914	1399400793.sql	1399465914.sql	2014-05-07 12:31:54	342	1	12	13	13	118	118	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
50	1404725663	1399465914.sql	1404725663.sql	2014-07-07 09:34:23	403	2	14	13	13	118	119	0	0	0	0	2	1	0	0	0	1	2	1	0	2	1	3	
51	1406734905	1404725663.sql	1406734905.sql	2014-07-30 15:41:45	427	2	15	13	13	119	125	0	0	0	0	6	0	0	0	0	6	6	0	0	6	0	6	
52	1408714185	1406734905.sql	1408714185.sql	2014-08-22 13:29:45	450	2	15	13	14	125	148	1	0	23	0	0	0	0	0	1	23	23	0	0	23	0	23	
53	1408892890	1408714185.sql	1408892890.sql	2014-08-24 15:08:10	452	2	15	14	14	148	149	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
54	1408894085	1408892890.sql	1408894085.sql	2014-08-24 15:28:05	452	2	15	14	14	149	150	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
55	1408967349	1408894085.sql	1408967349.sql	2014-08-25 11:49:09	452	2	15	14	14	150	150	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
56	1409675831	1408967349.sql	1409675831.sql	2014-09-02 16:37:11	461	2	16	14	14	150	150	0	0	0	0	3	3	0	0	0	0	3	3	0	3	3	6	
57	1409681524	1409675831.sql	1409681524.sql	2014-09-02 18:12:04	461	2	16	14	14	150	150	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
58	1410282685	1409681524.sql	1410282685.sql	2014-09-09 17:11:25	468	2	16	14	14	150	150	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
59	1415027889	1410282685.sql	1415027889.sql	2014-11-03 15:18:09	523	2	18	14	14	150	150	0	0	0	0	14	14	10	0	0	0	14	14	10	14	24	38	
60	1415029876	1415027889.sql	1415029876.sql	2014-11-03 15:51:16	523	2	18	14	14	150	150	0	0	0	0	13	13	0	0	0	0	13	13	0	13	13	26	
61	1415467555	1415029876.sql	1415467555.sql	2014-11-08 17:25:55	528	2	18	14	14	150	150	0	0	0	0	2	2	9	0	0	0	2	2	9	2	11	13	
62	1415700279	1415467555.sql	1415700279.sql	2014-11-11 10:04:39	530	2	18	14	14	150	150	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
63	1415783969	1415700279.sql	1415783969.sql	2014-11-12 09:19:29	531	2	18	14	14	150	164	0	0	0	0	14	0	0	0	0	14	14	0	0	14	0	14	
64	1415786310	1415783969.sql	1415786310.sql	2014-11-12 09:58:30	531	2	18	14	14	164	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	1417716757	1415786310.sql	1417716757.sql	2014-12-04 18:12:37	554	2	19	14	14	164	166	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
66	1417803896	1417716757.sql	1417803896.sql	2014-12-05 18:24:56	555	2	19	14	14	166	164	0	0	0	0	0	2	1	0	0	-2	0	2	1	0	3	3	
67	1417803926	1417803896.sql	1417803926.sql	2014-12-05 18:25:26	555	2	19	14	14	164	166	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
68	1417949781	1417803926.sql	1417949781.sql	2014-12-07 10:56:21	556	2	19	14	14	166	166	0	0	0	0	2	2	1	0	0	0	2	2	1	2	3	5	
69	1417950517	1417949781.sql	1417950517.sql	2014-12-07 11:08:37	556	2	19	14	14	166	166	0	0	0	0	2	2	1	0	0	0	2	2	1	2	3	5	
70	1417951637	1417950517.sql	1417951637.sql	2014-12-07 11:27:17	556	2	19	14	14	166	166	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
71	1419282023	1417951637.sql	1419282023.sql	2014-12-22 21:00:23	572	2	19	14	14	166	168	0	0	0	0	3	1	1	0	0	2	3	1	1	3	2	5	
72	1419595309	1419282023.sql	1419595309.sql	2014-12-26 12:01:49	575	2	19	14	14	168	168	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
73	1423229333	1419595309.sql	1423229333.sql	2015-02-06 13:28:53	618	2	21	14	14	168	169	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
74	1424767814	1423229333.sql	1424767814.sql	2015-02-24 08:50:14	635	2	21	14	14	169	169	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
75	1425554122	1424767814.sql	1425554122.sql	2015-03-05 11:15:22	644	2	22	14	14	169	169	0	0	0	0	0	0	6	0	0	0	0	0	6	0	6	6	
76	1427103567	1425554122.sql	1427103567.sql	2015-03-23 09:39:27	662	2	22	14	14	169	171	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
77	1427114485	1427103567.sql	1427114485.sql	2015-03-23 12:41:25	662	2	22	14	14	171	171	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
78	1427815506	1427114485.sql	1427815506.sql	2015-03-31 15:25:06	671	2	23	14	14	171	173	0	0	0	0	4	2	0	0	0	2	4	2	0	4	2	6	
79	1427998221	1427815506.sql	1427998221.sql	2015-04-02 18:10:21	673	2	23	14	14	173	174	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
80	1428162462	1427998221.sql	1428162462.sql	2015-04-04 15:47:42	675	2	23	14	14	174	175	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
81	1428249583	1428162462.sql	1428249583.sql	2015-04-05 15:59:43	676	2	23	14	14	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	1428334240	1428249583.sql	1428334240.sql	2015-04-06 15:30:40	677	2	23	14	14	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	1429263071	1428334240.sql	1429263071.sql	2015-04-17 09:31:11	687	2	23	14	14	175	176	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
84	1431553349	1429263071.sql	1431553349.sql	2015-05-13 21:42:29	714	2	24	14	14	176	177	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
85	1431675854	1431553349.sql	1431675854.sql	2015-05-15 07:44:14	715	2	24	14	14	177	178	0	0	0	0	14	13	0	0	0	1	14	13	0	14	13	27	
86	1431723690	1431675854.sql	1431723690.sql	2015-05-15 21:01:30	716	2	24	14	14	178	178	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
87	1433670962	1431723690.sql	1433670962.sql	2015-06-07 09:56:02	738	3	25	14	14	178	178	1	1	26	26	0	0	0	0	0	0	26	26	0	26	26	52	
88	1433772982	1433670962.sql	1433772982.sql	2015-06-08 14:16:22	740	3	25	14	14	178	179	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
89	1433781236	1433772982.sql	1433781236.sql	2015-06-08 16:33:56	740	3	25	14	14	179	180	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
90	1434659179	1433781236.sql	1434659179.sql	2015-06-18 20:26:19	750	3	25	14	14	180	181	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
91	1436374217	1434659179.sql	1436374217.sql	2015-07-08 16:50:17	770	3	26	14	14	181	181	1	1	28	28	0	0	0	0	0	0	28	28	0	28	28	56	
92	1436375284	1436374217.sql	1436375284.sql	2015-07-08 17:08:04	770	3	26	14	14	181	160	1	1	7	28	0	0	0	0	0	-21	7	28	0	7	28	35	
93	1436544068	1436375284.sql	1436544068.sql	2015-07-10 16:01:08	772	3	26	14	15	160	188	1	0	7	0	25	4	0	0	1	28	32	4	0	32	4	36	
94	1436560254	1436544068.sql	1436560254.sql	2015-07-10 20:30:54	772	3	26	15	15	188	188	1	1	28	28	0	0	0	0	0	0	28	28	0	28	28	56	
95	1438870992	1436560254.sql	1438870992.sql	2015-08-06 14:23:12	799	3	27	15	16	188	200	1	0	12	0	0	0	0	0	1	12	12	0	0	12	0	12	
96	1441279752	1438870992.sql	1441279752.sql	2015-09-03 11:29:12	826	3	28	16	16	200	200	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
97	1442258910	1441279752.sql	1442258910.sql	2015-09-14 19:28:30	838	3	28	16	16	200	200	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
98	1442316289	1442258910.sql	1442316289.sql	2015-09-15 11:24:49	838	3	28	16	16	200	201	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
99	1442576925	1442316289.sql	1442576925.sql	2015-09-18 11:48:45	841	3	28	16	16	201	201	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
100	1442681647	1442576925.sql	1442681647.sql	2015-09-19 16:54:07	843	3	28	16	16	201	203	0	0	0	0	3	1	0	0	0	2	3	1	0	3	1	4	
101	1442842198	1442681647.sql	1442842198.sql	2015-09-21 13:29:58	845	3	28	16	16	203	206	0	0	0	0	3	0	0	0	0	3	3	0	0	3	0	3	
102	1442926145	1442842198.sql	1442926145.sql	2015-09-22 12:49:05	845	3	28	16	16	206	207	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
103	1444026807	1442926145.sql	1444026807.sql	2015-10-05 06:33:27	858	3	29	16	16	207	209	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
104	1445595911	1444026807.sql	1445595911.sql	2015-10-23 10:25:11	876	3	29	16	16	209	208	0	0	0	0	4	5	0	0	0	-1	4	5	0	4	5	9	
105	1446459100	1445595911.sql	1446459100.sql	2015-11-02 10:11:40	886	3	30	16	16	208	208	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
106	1446819536	1446459100.sql	1446819536.sql	2015-11-06 14:18:56	891	3	30	16	16	208	208	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
107	1447333303	1446819536.sql	1447333303.sql	2015-11-12 13:01:43	896	3	30	16	16	208	209	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
108	1447421407	1447333303.sql	1447421407.sql	2015-11-13 13:30:07	898	3	30	16	16	209	209	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
109	1447425832	1447421407.sql	1447425832.sql	2015-11-13 14:43:52	898	3	30	16	16	209	210	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
110	1452633321	1447425832.sql	1452633321.sql	2016-01-12 21:15:21	958	3	32	16	16	210	212	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
111	1453388425	1452633321.sql	1453388425.sql	2016-01-21 15:00:25	967	3	32	16	16	212	213	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
112	1454604366	1453388425.sql	1454604366.sql	2016-02-04 16:46:06	981	3	33	16	16	213	215	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
113	1455816326	1454604366.sql	1455816326.sql	2016-02-18 17:25:26	995	3	33	16	16	215	215	0	0	0	0	0	0	7	0	0	0	0	0	7	0	7	7	
114	1461762520	1455816326.sql	1461762520.sql	2016-04-27 13:08:40	1064	3	35	16	16	215	215	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
115	1468675644	1461762520.sql	1468675644.sql	2016-07-16 13:27:24	1144	4	38	16	17	215	226	1	0	11	0	0	0	0	0	1	11	11	0	0	11	0	11	
116	1471273644	1468675644.sql	1471273644.sql	2016-08-15 15:07:24	1174	4	39	17	17	226	226	0	0	0	0	0	0	7	0	0	0	0	0	7	0	7	7	
117	1472649921	1471273644.sql	1472649921.sql	2016-08-31 13:25:21	1190	4	40	17	17	226	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118	1481047348	1472649921.sql	1481047348.sql	2016-12-06 18:02:28	1287	4	43	17	18	226	229	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3	
119	1487047711	1481047348.sql	1487047711.sql	2017-02-14 04:48:31	1356	4	45	18	18	229	229	0	0	0	0	0	0	13	0	0	0	0	0	13	0	13	13	
120	1488149351	1487047711.sql	1488149351.sql	2017-02-26 22:49:11	1369	4	45	18	18	229	229	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
121	1494098923	1488149351.sql	1494098923.sql	2017-05-06 19:28:43	1438	4	48	18	18	229	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122	1494276883	1494098923.sql	1494276883.sql	2017-05-08 20:54:43	1440	4	48	18	18	229	230	0	0	0	0	2	1	0	0	0	1	2	1	0	2	1	3	
123	1494530456	1494276883.sql	1494530456.sql	2017-05-11 19:20:56	1443	4	48	18	18	230	231	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
124	1501316369	1494530456.sql	1501316369.sql	2017-07-29 08:19:29	1521	5	50	18	19	231	245	1	0	14	0	0	0	0	0	1	14	14	0	0	14	0	14	
125	1501593878	1501316369.sql	1501593878.sql	2017-08-01 13:24:38	1525	5	51	19	19	245	249	0	0	0	0	4	0	0	0	0	4	4	0	0	4	0	4	
126	1501606730	1501593878.sql	1501606730.sql	2017-08-01 16:58:50	1525	5	51	19	19	249	248	0	0	0	0	1	2	0	0	0	-1	1	2	0	1	2	3	
127	1501713948	1501606730.sql	1501713948.sql	2017-08-02 22:45:48	1526	5	51	19	20	248	265	1	0	17	0	0	0	0	0	1	17	17	0	0	17	0	17	
128	1501773561	1501713948.sql	1501773561.sql	2017-08-03 15:19:21	1527	5	51	20	20	265	265	1	1	17	17	0	0	0	0	0	0	17	17	0	17	17	34	
129	1502815718	1501773561.sql	1502815718.sql	2017-08-15 16:48:38	1539	5	51	20	20	265	265	1	1	15	15	0	0	0	0	0	0	15	15	0	15	15	30	
130	1505205953	1502815718.sql	1505205953.sql	2017-09-12 08:45:53	1566	5	52	20	20	265	266	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
131	1505293689	1505205953.sql	1505293689.sql	2017-09-13 09:08:09	1567	5	52	20	20	266	267	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
132	1505481692	1505293689.sql	1505481692.sql	2017-09-15 13:21:32	1570	5	52	20	20	267	267	0	0	0	0	1	1	1	0	0	0	1	1	1	1	2	3	
133	1505487711	1505481692.sql	1505487711.sql	2017-09-15 15:01:51	1570	5	52	20	20	267	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134	1506666747	1505487711.sql	1506666747.sql	2017-09-29 06:32:27	1583	5	52	20	20	267	264	0	0	0	0	1	4	0	0	0	-3	1	4	0	1	4	5	
135	1506687338	1506666747.sql	1506687338.sql	2017-09-29 12:15:38	1583	5	52	20	20	264	265	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
136	1506695590	1506687338.sql	1506695590.sql	2017-09-29 14:33:10	1584	5	53	20	20	265	265	0	0	0	0	2	2	2	0	0	0	2	2	2	2	4	6	
137	1506949932	1506695590.sql	1506949932.sql	2017-10-02 13:12:12	1587	5	53	20	21	265	273	1	0	8	0	0	0	0	0	1	8	8	0	0	8	0	8	
138	1507784561	1506949932.sql	1507784561.sql	2017-10-12 05:02:41	1596	5	53	21	21	273	274	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
139	1507879806	1507784561.sql	1507879806.sql	2017-10-13 07:30:06	1597	5	53	21	21	274	275	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
140	1508749121	1507879806.sql	1508749121.sql	2017-10-23 08:58:41	1607	5	53	21	21	275	276	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
141	1508773526	1508749121.sql	1508773526.sql	2017-10-23 15:45:26	1608	5	53	21	21	276	274	0	0	0	0	1	3	0	0	0	-2	1	3	0	1	3	4	
142	1509088448	1508773526.sql	1509088448.sql	2017-10-27 07:14:08	1611	5	53	21	21	274	272	0	0	0	0	1	3	0	0	0	-2	1	3	0	1	3	4	
143	1509106734	1509088448.sql	1509106734.sql	2017-10-27 12:18:54	1611	5	53	21	21	272	270	0	0	0	0	1	3	0	0	0	-2	1	3	0	1	3	4	
144	1511191208	1509106734.sql	1511191208.sql	2017-11-20 15:20:08	1636	5	54	21	22	270	283	1	0	13	0	0	0	0	0	1	13	13	0	0	13	0	13	
145	1511265189	1511191208.sql	1511265189.sql	2017-11-21 11:53:09	1636	5	54	22	22	283	283	1	1	13	13	0	0	0	0	0	0	13	13	0	13	13	26	
146	1511288875	1511265189.sql	1511288875.sql	2017-11-21 18:27:55	1637	5	54	22	22	283	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147	1511455620	1511288875.sql	1511455620.sql	2017-11-23 16:47:00	1639	5	54	22	22	283	284	0	0	0	0	2	1	0	0	0	1	2	1	0	2	1	3	
148	1511523706	1511455620.sql	1511523706.sql	2017-11-24 11:41:46	1639	5	54	22	22	284	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149	1511792951	1511523706.sql	1511792951.sql	2017-11-27 14:29:11	1643	5	54	22	22	284	287	1	1	17	14	0	0	0	0	0	3	17	14	0	17	14	31	
150	1511798375	1511792951.sql	1511798375.sql	2017-11-27 15:59:35	1643	5	54	22	22	287	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151	1511873801	1511798375.sql	1511873801.sql	2017-11-28 12:56:41	1643	5	54	22	22	287	288	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
152	1512473831	1511873801.sql	1512473831.sql	2017-12-05 11:37:11	1650	5	55	22	23	288	299	1	0	11	0	0	0	0	0	1	11	11	0	0	11	0	11	
153	1512563868	1512473831.sql	1512563868.sql	2017-12-06 12:37:48	1651	5	55	23	23	299	299	1	1	11	11	0	0	0	0	0	0	11	11	0	11	11	22	
154	1512750876	1512563868.sql	1512750876.sql	2017-12-08 16:34:36	1654	5	55	23	23	299	301	1	1	13	11	0	0	0	0	0	2	13	11	0	13	11	24	
155	1512983960	1512750876.sql	1512983960.sql	2017-12-11 09:19:20	1656	5	55	23	23	301	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156	1513168038	1512983960.sql	1513168038.sql	2017-12-13 12:27:18	1658	5	55	23	23	301	301	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
157	1514074329	1513168038.sql	1514074329.sql	2017-12-24 00:12:09	1669	5	55	23	23	301	302	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
158	1515484020	1514074329.sql	1515484020.sql	2018-01-09 07:47:00	1685	5	56	23	23	302	302	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
159	1516182418	1515484020.sql	1516182418.sql	2018-01-17 09:46:58	1693	5	56	23	23	302	303	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
160	1517228596	1516182418.sql	1517228596.sql	2018-01-29 12:23:16	1705	5	56	23	23	303	303	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
161	1517230269	1517228596.sql	1517230269.sql	2018-01-29 12:51:09	1705	5	56	23	23	303	303	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
