trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
15	1476283058	1474928436.sql	1476283058.sql	2016-10-12 14:37:38	330	1	11	4	4	62	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	1476308312	1476283058.sql	1476308312.sql	2016-10-12 21:38:32	330	1	11	4	4	62	62	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
17	1476308426	1476308312.sql	1476308426.sql	2016-10-12 21:40:26	330	1	11	4	4	62	64	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
18	1476617169	1476308426.sql	1476617169.sql	2016-10-16 11:26:09	334	1	11	4	4	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	1477778699	1476617169.sql	1477778699.sql	2016-10-29 22:04:59	347	1	12	4	4	64	64	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	3	
20	1479401897	1477778699.sql	1479401897.sql	2016-11-17 16:58:17	366	2	13	4	4	64	65	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
21	1480371613	1479401897.sql	1480371613.sql	2016-11-28 22:20:13	377	2	13	4	4	65	66	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
22	1481053832	1480371613.sql	1481053832.sql	2016-12-06 19:50:32	385	2	13	4	4	66	71	0	0	0	0	5	0	0	0	0	5	5	0	0	5	0	5	
23	1486042379	1481053832.sql	1486042379.sql	2017-02-02 13:32:59	443	2	15	4	4	71	72	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
24	1489513071	1486042379.sql	1489513071.sql	2017-03-14 17:37:51	483	2	16	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	1490306413	1489513071.sql	1490306413.sql	2017-03-23 22:00:13	492	2	17	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	1497203066	1490306413.sql	1497203066.sql	2017-06-11 17:44:26	572	2	19	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	1502892504	1497203066.sql	1502892504.sql	2017-08-16 14:08:24	638	2	21	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	1503062652	1502892504.sql	1503062652.sql	2017-08-18 13:24:12	640	2	22	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	1503062880	1503062652.sql	1503062880.sql	2017-08-18 13:28:00	640	2	22	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	1503603757	1503062880.sql	1503603757.sql	2017-08-24 19:42:37	646	2	22	4	4	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31	1520002046	1503603757.sql	1520002046.sql	2018-03-02 14:47:26	836	3	28	4	4	72	73	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
32	1520518432	1520002046.sql	1520518432.sql	2018-03-08 14:13:52	842	3	28	4	4	73	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33	1521234840	1520518432.sql	1521234840.sql	2018-03-16 21:14:00	850	3	28	4	4	73	74	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
34	1522608576	1521234840.sql	1522608576.sql	2018-04-01 18:49:36	866	3	29	4	4	74	73	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
35	1524272232	1522608576.sql	1524272232.sql	2018-04-21 00:57:12	886	3	30	4	4	73	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	1524504578	1524272232.sql	1524504578.sql	2018-04-23 17:29:38	888	3	30	4	4	73	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37	1524528621	1524504578.sql	1524528621.sql	2018-04-24 00:10:21	889	3	30	4	4	73	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38	1524580774	1524528621.sql	1524580774.sql	2018-04-24 14:39:34	889	3	30	4	4	73	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	1525790471	1524580774.sql	1525790471.sql	2018-05-08 14:41:11	903	3	30	4	4	73	75	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
40	1525791672	1525790471.sql	1525791672.sql	2018-05-08 15:01:12	903	3	30	4	4	75	74	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
41	1525792434	1525791672.sql	1525792434.sql	2018-05-08 15:13:54	903	3	30	4	4	74	75	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
42	1527886906	1525792434.sql	1527886906.sql	2018-06-01 21:01:46	927	3	31	4	4	75	76	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
