mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
37	2017-01	34	48	418	1	0	2	0	6	8	13	0	1	0	8	8	13	8	21	29
38	2017-02	30	48	418	1	1	17	17	20	20	2	0	0	0	37	37	2	37	39	76
39	2017-03	8	48	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	2017-04	6	48	419	0	0	0	0	1	0	2	0	0	1	1	0	2	1	2	3
41	2017-05	3	48	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2017-06	2	48	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	2017-07	12	50	439	2	0	16	0	6	2	3	0	2	20	22	2	3	22	5	27
44	2017-08	4	50	441	0	0	0	0	2	0	1	0	0	2	2	0	1	2	1	3
45	2017-09	4	50	441	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2
46	2017-10	22	50	441	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
47	2017-11	4	50	443	0	0	0	0	2	0	1	0	0	2	2	0	1	2	1	3
48	2017-12	1	34	312	0	16	0	131	0	0	0	0	-16	-131	0	131	0	0	131	131
49	2018-01	7	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	2018-02	4	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	2018-03	0	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	2018-04	0	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	2018-05	0	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2018-06	3	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	2018-07	4	34	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2018-08	4	50	443	16	0	131	0	0	0	0	0	16	131	131	0	0	131	0	131
57	2018-09	0	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	2018-10	0	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	2018-11	0	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	2018-12	0	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	2019-01	0	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	2019-02	1	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	2019-03	0	50	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	2019-04	6	51	448	1	0	5	0	7	7	0	0	1	5	12	7	0	12	7	19
65	2019-05	1	51	448	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
