trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
26	1316169848	1315247888.sql	1316169848.sql	2011-09-16 10:44:08	80	1	3	66	66	444	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	1317414562	1316169848.sql	1317414562.sql	2011-09-30 20:29:22	94	1	4	66	66	444	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	1321116954	1317414562.sql	1321116954.sql	2011-11-12 16:55:54	137	1	5	66	66	444	445	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
29	1321171096	1321116954.sql	1321171096.sql	2011-11-13 07:58:16	138	1	5	66	66	445	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	1328128236	1321171096.sql	1328128236.sql	2012-02-01 20:30:36	218	1	8	66	66	445	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	1328482765	1328128236.sql	1328482765.sql	2012-02-05 22:59:25	223	1	8	66	66	445	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	1328720444	1328482765.sql	1328720444.sql	2012-02-08 17:00:44	225	1	8	66	66	445	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	1328826988	1328720444.sql	1328826988.sql	2012-02-09 22:36:28	227	1	8	66	66	445	446	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
34	1328828905	1328826988.sql	1328828905.sql	2012-02-09 23:08:25	227	1	8	66	66	446	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	1328872580	1328828905.sql	1328872580.sql	2012-02-10 11:16:20	227	1	8	66	66	446	446	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	0	1	1
36	1328937055	1328872580.sql	1328937055.sql	2012-02-11 05:10:55	228	1	8	66	66	446	447	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
37	1329075363	1328937055.sql	1329075363.sql	2012-02-12 19:36:03	229	1	8	66	66	447	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	1330116164	1329075363.sql	1330116164.sql	2012-02-24 20:42:44	241	1	8	66	66	447	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	1331012958	1330116164.sql	1331012958.sql	2012-03-06 05:49:18	252	1	9	66	66	447	448	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
40	1331211837	1331012958.sql	1331211837.sql	2012-03-08 13:03:57	254	1	9	66	66	448	449	0	0	0	0	9	8	0	0	0	1	9	8	0	9	8	17	1	0	1
41	1333912313	1331211837.sql	1333912313.sql	2012-04-08 19:11:53	285	1	10	66	66	449	449	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1
42	1333928360	1333912313.sql	1333928360.sql	2012-04-08 23:39:20	286	1	10	66	66	449	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	1334009281	1333928360.sql	1334009281.sql	2012-04-09 22:08:01	287	1	10	66	67	449	458	1	0	9	0	0	0	0	0	1	9	9	0	0	9	0	9	0	1	1
44	1334276491	1334009281.sql	1334276491.sql	2012-04-13 00:21:31	290	1	10	67	67	458	468	0	0	0	0	10	0	0	0	0	10	10	0	0	10	0	10	0	1	1
45	1334313882	1334276491.sql	1334313882.sql	2012-04-13 10:44:42	290	1	10	67	67	468	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	1334331425	1334313882.sql	1334331425.sql	2012-04-13 15:37:05	290	1	10	67	67	468	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	1334346576	1334331425.sql	1334346576.sql	2012-04-13 19:49:36	290	1	10	67	67	468	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	1335580944	1334346576.sql	1335580944.sql	2012-04-28 02:42:24	305	1	11	67	67	468	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	1348595181	1335580944.sql	1348595181.sql	2012-09-25 17:46:21	455	2	15	67	67	468	472	0	0	0	0	4	0	0	0	0	4	4	0	0	4	0	4	0	1	1
50	1348631354	1348595181.sql	1348631354.sql	2012-09-26 03:49:14	456	2	15	67	67	472	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	1357660239	1348631354.sql	1357660239.sql	2013-01-08 15:50:39	560	2	19	67	67	472	473	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
52	1357940226	1357660239.sql	1357940226.sql	2013-01-11 21:37:06	564	2	19	67	67	473	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	1358198902	1357940226.sql	1358198902.sql	2013-01-14 21:28:22	567	2	19	67	67	473	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	1361325624	1358198902.sql	1361325624.sql	2013-02-20 02:00:24	603	2	20	67	67	473	473	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1
55	1362963040	1361325624.sql	1362963040.sql	2013-03-11 00:50:40	622	2	21	67	67	473	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	1372429449	1362963040.sql	1372429449.sql	2013-06-28 14:24:09	731	3	25	67	67	473	474	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
57	1372436922	1372429449.sql	1372436922.sql	2013-06-28 16:28:42	731	3	25	67	67	474	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	1375736482	1372436922.sql	1375736482.sql	2013-08-05 21:01:22	769	3	26	67	67	474	473	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	1	1
59	1375790310	1375736482.sql	1375790310.sql	2013-08-06 11:58:30	770	3	26	67	67	473	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	1375909958	1375790310.sql	1375909958.sql	2013-08-07 21:12:38	771	3	26	67	67	473	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	1378150412	1375909958.sql	1378150412.sql	2013-09-02 19:33:32	797	3	27	67	61	473	439	0	6	0	33	0	1	0	0	-6	-34	0	34	0	0	34	34	1	0	1
62	1378397601	1378150412.sql	1378397601.sql	2013-09-05 16:13:21	800	3	27	61	61	439	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	1389516595	1378397601.sql	1389516595.sql	2014-01-12 08:49:55	929	3	31	61	61	439	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	1389558516	1389516595.sql	1389558516.sql	2014-01-12 20:28:36	929	3	31	61	61	439	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	1389884027	1389558516.sql	1389884027.sql	2014-01-16 14:53:47	933	3	31	61	61	439	438	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	1	1
66	1390080193	1389884027.sql	1390080193.sql	2014-01-18 21:23:13	935	3	31	61	61	438	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	1390424933	1390080193.sql	1390424933.sql	2014-01-22 21:08:53	939	3	31	61	61	438	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	1390854974	1390424933.sql	1390854974.sql	2014-01-27 20:36:14	944	3	31	61	61	438	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	1390936464	1390854974.sql	1390936464.sql	2014-01-28 19:14:24	945	3	32	61	58	438	428	1	4	4	14	0	0	0	0	-3	-10	4	14	0	4	14	18	1	0	1
70	1391034473	1390936464.sql	1391034473.sql	2014-01-29 22:27:53	947	3	32	58	58	428	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	1391101341	1391034473.sql	1391101341.sql	2014-01-30 17:02:21	947	3	32	58	57	428	424	2	3	8	12	0	0	0	0	-1	-4	8	12	0	8	12	20	1	0	1
72	1391353333	1391101341.sql	1391353333.sql	2014-02-02 15:02:13	950	3	32	57	57	424	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	1391377443	1391353333.sql	1391377443.sql	2014-02-02 21:44:03	951	3	32	57	57	424	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	1391894207	1391377443.sql	1391894207.sql	2014-02-08 21:16:47	956	3	32	57	57	424	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	1392064487	1391894207.sql	1392064487.sql	2014-02-10 20:34:47	958	3	32	57	57	424	423	0	0	0	0	1	2	0	0	0	-1	1	2	0	1	2	3	0	1	1
76	1394223362	1392064487.sql	1394223362.sql	2014-03-07 20:16:02	983	3	33	57	56	423	417	0	1	0	5	0	1	0	0	-1	-6	0	6	0	0	6	6	0	1	1
77	1402686521	1394223362.sql	1402686521.sql	2014-06-13 19:08:41	1081	3	36	56	56	417	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	1403043303	1402686521.sql	1403043303.sql	2014-06-17 22:15:03	1086	3	36	56	56	417	418	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
79	1403205821	1403043303.sql	1403205821.sql	2014-06-19 19:23:41	1087	3	36	56	56	418	417	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	1	1
80	1403375406	1403205821.sql	1403375406.sql	2014-06-21 18:30:06	1089	3	36	56	56	417	416	0	0	0	0	3	4	0	0	0	-1	3	4	0	3	4	7	0	1	1
81	1406723178	1403375406.sql	1406723178.sql	2014-07-30 12:26:18	1128	4	38	56	56	416	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	1406984932	1406723178.sql	1406984932.sql	2014-08-02 13:08:52	1131	4	38	56	56	416	417	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	0	1	1
83	1406994608	1406984932.sql	1406994608.sql	2014-08-02 15:50:08	1131	4	38	56	56	417	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	1406999509	1406994608.sql	1406999509.sql	2014-08-02 17:11:49	1131	4	38	56	56	417	416	0	0	0	0	0	1	1	0	0	-1	0	1	1	0	2	2	0	1	1
85	1407053269	1406999509.sql	1407053269.sql	2014-08-03 08:07:49	1132	4	38	56	56	416	418	0	0	0	0	2	0	1	0	0	2	2	0	1	2	1	3	0	1	1
86	1407177947	1407053269.sql	1407177947.sql	2014-08-04 18:45:47	1133	4	38	56	56	418	421	0	0	0	0	3	0	0	0	0	3	3	0	0	3	0	3	0	1	1
87	1407305950	1407177947.sql	1407305950.sql	2014-08-06 06:19:10	1135	4	38	56	56	421	422	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
88	1407838058	1407305950.sql	1407838058.sql	2014-08-12 10:07:38	1141	4	38	56	56	422	416	0	0	0	0	0	6	1	0	0	-6	0	6	1	0	7	7	0	1	1
89	1407848652	1407838058.sql	1407848652.sql	2014-08-12 13:04:12	1141	4	38	56	56	416	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	1407867840	1407848652.sql	1407867840.sql	2014-08-12 18:24:00	1141	4	38	56	56	416	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	1408042474	1407867840.sql	1408042474.sql	2014-08-14 18:54:34	1143	4	38	56	56	416	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	1408563041	1408042474.sql	1408563041.sql	2014-08-20 19:30:41	1149	4	38	56	56	416	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	1409135574	1408563041.sql	1409135574.sql	2014-08-27 10:32:54	1156	4	38	56	56	416	422	0	0	0	0	6	0	1	0	0	6	6	0	1	6	1	7	0	1	1
94	1409162914	1409135574.sql	1409162914.sql	2014-08-27 18:08:34	1156	4	38	56	56	422	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	1409169035	1409162914.sql	1409169035.sql	2014-08-27 19:50:35	1156	4	38	56	56	422	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	1409439278	1409169035.sql	1409439278.sql	2014-08-30 22:54:38	1160	4	39	56	56	422	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	1410093126	1409439278.sql	1410093126.sql	2014-09-07 12:32:06	1167	4	39	56	52	422	388	0	4	0	31	0	3	0	0	-4	-34	0	34	0	0	34	34	1	0	1
98	1410454368	1410093126.sql	1410454368.sql	2014-09-11 16:52:48	1171	4	39	52	52	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	1411643255	1410454368.sql	1411643255.sql	2014-09-25 11:07:35	1185	4	39	52	52	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	1411646550	1411643255.sql	1411646550.sql	2014-09-25 12:02:30	1185	4	39	52	52	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	1412070634	1411646550.sql	1412070634.sql	2014-09-30 09:50:34	1190	4	40	52	52	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	1414659630	1412070634.sql	1414659630.sql	2014-10-30 09:00:30	1220	4	41	52	52	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	1414660376	1414659630.sql	1414660376.sql	2014-10-30 09:12:56	1220	4	41	52	52	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	1414660824	1414660376.sql	1414660824.sql	2014-10-30 09:20:24	1220	4	41	52	52	388	384	0	0	0	0	0	4	0	0	0	-4	0	4	0	0	4	4	0	1	1
105	1414668291	1414660824.sql	1414668291.sql	2014-10-30 11:24:51	1220	4	41	52	52	384	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	1414668696	1414668291.sql	1414668696.sql	2014-10-30 11:31:36	1220	4	41	52	52	384	386	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	0	1	1
107	1414682449	1414668696.sql	1414682449.sql	2014-10-30 15:20:49	1220	4	41	52	52	386	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	1414684191	1414682449.sql	1414684191.sql	2014-10-30 15:49:51	1220	4	41	52	52	386	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	1417818923	1414684191.sql	1417818923.sql	2014-12-05 22:35:23	1257	4	42	52	51	386	383	0	1	0	3	0	0	0	0	-1	-3	0	3	0	0	3	3	0	1	1
110	1417881062	1417818923.sql	1417881062.sql	2014-12-06 15:51:02	1257	4	42	51	51	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	1417887290	1417881062.sql	1417887290.sql	2014-12-06 17:34:50	1257	4	42	51	51	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	1484259643	1417887290.sql	1484259643.sql	2017-01-12 22:20:43	2026	6	67	51	51	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	1485034702	1484259643.sql	1485034702.sql	2017-01-21 21:38:22	2035	6	67	51	51	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	1485099223	1485034702.sql	1485099223.sql	2017-01-22 15:33:43	2035	6	67	51	51	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	1485103694	1485099223.sql	1485103694.sql	2017-01-22 16:48:14	2035	6	67	51	51	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	1495879927	1485103694.sql	1495879927.sql	2017-05-27 10:12:07	2160	6	71	51	50	383	376	0	1	0	7	0	0	0	0	-1	-7	0	7	0	0	7	7	0	1	1
117	1497196588	1495879927.sql	1497196588.sql	2017-06-11 15:56:28	2175	6	72	50	50	376	375	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	1	1
118	1497227499	1497196588.sql	1497227499.sql	2017-06-12 00:31:39	2176	6	72	50	50	375	372	0	0	0	0	0	3	9	0	0	-3	0	3	9	0	12	12	0	1	1
119	1497269704	1497227499.sql	1497269704.sql	2017-06-12 12:15:04	2176	6	72	50	50	372	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	1497289865	1497269704.sql	1497289865.sql	2017-06-12 17:51:05	2176	6	72	50	50	372	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	1497478940	1497289865.sql	1497478940.sql	2017-06-14 22:22:20	2179	6	72	50	50	372	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	1498159333	1497478940.sql	1498159333.sql	2017-06-22 19:22:13	2186	6	72	50	50	372	370	0	0	0	0	0	2	0	0	0	-2	0	2	0	0	2	2	0	1	1
123	1498338082	1498159333.sql	1498338082.sql	2017-06-24 21:01:22	2188	6	72	50	50	370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	1529863726	1498338082.sql	1529863726.sql	2018-06-24 18:08:46	2553	7	84	50	50	370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	1530014987	1529863726.sql	1530014987.sql	2018-06-26 12:09:47	2555	7	84	50	50	370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
