trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
29;1275492351;1270963400.sql;1275492351.sql;59;59;395;401;0;0;7;1;1;0;0;0
30;1275494700;1275492351.sql;1275494700.sql;59;59;401;401;0;0;0;0;0;0;0;0
31;1282938855;1275494700.sql;1282938855.sql;59;59;401;401;0;0;1;1;0;0;0;0
32;1288139094;1282938855.sql;1288139094.sql;59;59;401;401;0;0;0;0;0;0;0;0
33;1290311335;1288139094.sql;1290311335.sql;59;59;401;401;0;0;0;0;0;0;0;0
34;1303880377;1290311335.sql;1303880377.sql;59;59;401;402;0;0;1;0;1;0;0;0
35;1303916686;1303880377.sql;1303916686.sql;59;85;402;528;32;6;26;50;4;0;169;19
36;1304007481;1303916686.sql;1304007481.sql;85;85;528;528;0;0;0;0;0;0;0;0
37;1304094671;1304007481.sql;1304094671.sql;85;88;528;539;3;0;1;1;0;0;11;0
38;1304787950;1304094671.sql;1304787950.sql;88;88;539;540;0;0;1;0;0;0;0;0
39;1305005407;1304787950.sql;1305005407.sql;88;88;540;540;0;0;3;3;0;0;0;0
40;1305264403;1305005407.sql;1305264403.sql;88;88;540;540;0;0;0;0;0;0;0;0
41;1306160795;1305264403.sql;1306160795.sql;88;88;540;542;0;0;2;0;0;0;0;0
42;1306242594;1306160795.sql;1306242594.sql;88;88;542;542;0;0;0;0;0;0;0;0
43;1306242787;1306242594.sql;1306242787.sql;88;88;542;542;0;0;0;0;0;0;0;0
44;1306252813;1306242787.sql;1306252813.sql;88;88;542;542;0;0;0;0;0;0;0;0
45;1306384114;1306252813.sql;1306384114.sql;88;88;542;542;0;0;0;0;0;0;0;0
46;1306778226;1306384114.sql;1306778226.sql;88;88;542;542;0;0;0;0;0;0;0;0
47;1307278299;1306778226.sql;1307278299.sql;88;88;542;542;0;0;0;0;0;0;0;0
48;1309618117;1307278299.sql;1309618117.sql;88;88;542;542;0;0;0;0;28;0;0;0
49;1309618531;1309618117.sql;1309618531.sql;88;88;542;542;0;0;0;0;0;0;0;0
50;1309618648;1309618531.sql;1309618648.sql;88;88;542;542;0;0;0;0;0;0;0;0
51;1309620135;1309618648.sql;1309620135.sql;88;88;542;543;0;0;1;0;0;0;0;0
52;1309789238;1309620135.sql;1309789238.sql;88;88;543;543;0;0;0;0;0;0;0;0
53;1310835774;1309789238.sql;1310835774.sql;88;88;543;543;0;0;0;0;0;0;0;0
54;1311011574;1310835774.sql;1311011574.sql;88;88;543;543;0;0;0;0;0;0;0;0
55;1311073062;1311011574.sql;1311073062.sql;88;88;543;543;0;0;0;0;0;0;0;0
56;1311348729;1311073062.sql;1311348729.sql;88;88;543;543;0;0;0;0;0;0;0;0
57;1311480397;1311348729.sql;1311480397.sql;88;88;543;544;0;0;1;0;0;0;0;0
58;1340381450;1311480397.sql;1340381450.sql;88;95;544;643;8;1;28;5;6;0;86;10
59;1343018521;1340381450.sql;1343018521.sql;95;94;643;640;0;1;1;0;0;0;0;4
60;1343052759;1343018521.sql;1343052759.sql;94;94;640;640;0;0;0;0;1;0;0;0
61;1343054421;1343052759.sql;1343054421.sql;94;94;640;644;0;0;4;0;0;0;0;0
62;1343135708;1343054421.sql;1343135708.sql;94;94;644;644;0;0;0;0;6;0;0;0
63;1343218320;1343135708.sql;1343218320.sql;94;94;644;644;0;0;0;0;2;0;0;0
64;1344106890;1343218320.sql;1344106890.sql;94;94;644;644;0;0;0;0;0;0;0;0
65;1344597033;1344106890.sql;1344597033.sql;94;94;644;647;0;0;3;0;0;0;0;0
66;1344700758;1344597033.sql;1344700758.sql;94;93;647;644;0;1;0;0;0;0;0;3
67;1344723662;1344700758.sql;1344723662.sql;93;94;644;647;1;0;0;0;0;0;3;0
68;1344864251;1344723662.sql;1344864251.sql;94;94;647;647;0;0;0;0;0;0;0;0
69;1344866445;1344864251.sql;1344866445.sql;94;93;647;644;0;1;0;0;0;0;0;3
70;1344869717;1344866445.sql;1344869717.sql;93;93;644;644;0;0;0;0;0;0;0;0
71;1344874065;1344869717.sql;1344874065.sql;93;93;644;644;0;0;0;0;1;0;0;0
72;1344933477;1344874065.sql;1344933477.sql;93;93;644;644;0;0;0;0;0;0;0;0
73;1345488827;1344933477.sql;1345488827.sql;93;93;644;644;0;0;0;0;0;0;0;0
74;1345720851;1345488827.sql;1345720851.sql;93;93;644;644;0;0;0;0;0;0;0;0
75;1345740435;1345720851.sql;1345740435.sql;93;93;644;644;0;0;0;0;0;0;0;0
76;1346047283;1345740435.sql;1346047283.sql;93;93;644;644;0;0;0;0;1;0;0;0
77;1346314380;1346047283.sql;1346314380.sql;93;93;644;644;0;0;0;0;0;0;0;0
78;1346344444;1346314380.sql;1346344444.sql;93;93;644;644;0;0;0;0;0;0;0;0
79;1346394698;1346344444.sql;1346394698.sql;93;93;644;644;0;0;0;0;0;0;0;0
80;1346487959;1346394698.sql;1346487959.sql;93;93;644;644;0;0;0;0;0;0;0;0
81;1346556353;1346487959.sql;1346556353.sql;93;93;644;644;0;0;0;0;0;0;0;0
82;1346557985;1346556353.sql;1346557985.sql;93;93;644;644;0;0;0;0;0;0;0;0
83;1346873075;1346557985.sql;1346873075.sql;93;93;644;644;0;0;0;0;0;0;0;0
84;1347205032;1346873075.sql;1347205032.sql;93;98;644;659;5;0;1;0;0;0;14;0
85;1348137450;1347205032.sql;1348137450.sql;98;99;659;662;1;0;2;1;0;0;2;0
86;1348502526;1348137450.sql;1348502526.sql;99;99;662;663;0;0;1;0;0;0;0;0
87;1348848887;1348502526.sql;1348848887.sql;99;99;663;663;0;0;0;0;0;0;0;0
88;1350003218;1348848887.sql;1350003218.sql;99;99;663;663;0;0;0;0;0;0;0;0
89;1353402218;1350003218.sql;1353402218.sql;99;99;663;663;0;0;0;0;0;0;0;0
90;1354253034;1353402218.sql;1354253034.sql;99;99;663;663;0;0;0;0;0;0;0;0
91;1354439544;1354253034.sql;1354439544.sql;99;100;663;666;1;0;0;0;0;0;3;0
92;1354441892;1354439544.sql;1354441892.sql;100;100;666;666;0;0;1;1;0;0;0;0
93;1354547184;1354441892.sql;1354547184.sql;100;100;666;666;0;0;0;0;0;0;0;0
94;1354589890;1354547184.sql;1354589890.sql;100;100;666;666;0;0;0;0;0;0;0;0
95;1354714802;1354589890.sql;1354714802.sql;100;100;666;666;0;0;0;0;0;0;0;0
96;1354983617;1354714802.sql;1354983617.sql;100;101;666;668;3;2;2;0;0;0;7;7
97;1355066290;1354983617.sql;1355066290.sql;101;101;668;667;0;0;0;1;0;0;0;0
98;1355383912;1355066290.sql;1355383912.sql;101;101;667;665;0;0;0;2;0;0;0;0
99;1355439526;1355383912.sql;1355439526.sql;101;101;665;665;0;0;0;0;0;0;0;0
100;1355496034;1355439526.sql;1355496034.sql;101;101;665;665;0;0;0;0;0;0;0;0
101;1355544856;1355496034.sql;1355544856.sql;101;102;665;669;1;0;0;0;0;0;4;0
102;1355589626;1355544856.sql;1355589626.sql;102;109;669;699;7;0;0;0;0;0;30;0
103;1355764690;1355589626.sql;1355764690.sql;109;109;699;699;0;0;0;0;33;0;0;0
104;1355804575;1355764690.sql;1355804575.sql;109;109;699;699;0;0;0;0;0;0;0;0
105;1355825240;1355804575.sql;1355825240.sql;109;109;699;699;0;0;0;0;0;0;0;0
106;1356265761;1355825240.sql;1356265761.sql;109;109;699;699;0;0;0;0;0;0;0;0
107;1356516717;1356265761.sql;1356516717.sql;109;109;699;699;1;1;0;0;0;0;2;2
108;1356581856;1356516717.sql;1356581856.sql;109;109;699;699;0;0;0;0;0;0;0;0
109;1356595320;1356581856.sql;1356595320.sql;109;109;699;699;0;0;0;0;0;0;0;0
110;1357221079;1356595320.sql;1357221079.sql;109;110;699;701;1;0;0;0;0;0;2;0
111;1357232003;1357221079.sql;1357232003.sql;110;110;701;701;0;0;0;0;1;0;0;0
112;1357264153;1357232003.sql;1357264153.sql;110;110;701;701;0;0;0;0;0;0;0;0
113;1357283233;1357264153.sql;1357283233.sql;110;110;701;702;0;0;1;0;0;0;0;0
114;1357779035;1357283233.sql;1357779035.sql;110;110;702;702;0;0;0;0;19;0;0;0
115;1358168652;1357779035.sql;1358168652.sql;110;110;702;702;0;0;0;0;19;0;0;0
116;1358500805;1358168652.sql;1358500805.sql;110;109;702;700;0;1;0;0;0;0;0;2
117;1358607874;1358500805.sql;1358607874.sql;109;109;700;700;1;1;0;0;0;0;2;2
118;1359021839;1358607874.sql;1359021839.sql;109;110;700;698;1;0;0;5;0;0;3;0
119;1359140232;1359021839.sql;1359140232.sql;110;110;698;698;0;0;0;0;0;0;0;0
120;1359141776;1359140232.sql;1359141776.sql;110;110;698;698;0;0;0;0;0;0;0;0
121;1359142072;1359141776.sql;1359142072.sql;110;110;698;698;0;0;0;0;0;0;0;0
122;1359143993;1359142072.sql;1359143993.sql;110;110;698;698;0;0;0;0;0;0;0;0
123;1359168600;1359143993.sql;1359168600.sql;110;110;698;698;0;0;0;0;0;0;0;0
124;1359283394;1359168600.sql;1359283394.sql;110;110;698;698;0;0;0;0;1;0;0;0
125;1359378239;1359283394.sql;1359378239.sql;110;110;698;698;0;0;0;0;0;0;0;0
126;1359392592;1359378239.sql;1359392592.sql;110;110;698;698;0;0;0;0;0;0;0;0
127;1359462435;1359392592.sql;1359462435.sql;110;110;698;698;0;0;0;0;0;0;0;0
128;1359542842;1359462435.sql;1359542842.sql;110;110;698;698;0;0;1;1;0;0;0;0
129;1359545918;1359542842.sql;1359545918.sql;110;110;698;698;0;0;0;0;0;0;0;0
130;1359906971;1359545918.sql;1359906971.sql;110;110;698;694;0;0;0;4;0;0;0;0
131;1359953298;1359906971.sql;1359953298.sql;110;110;694;694;0;0;0;0;4;0;0;0
132;1359987944;1359953298.sql;1359987944.sql;110;110;694;694;0;0;0;0;0;0;0;0
133;1359990053;1359987944.sql;1359990053.sql;110;110;694;694;0;0;0;0;0;0;0;0
134;1360320633;1359990053.sql;1360320633.sql;110;110;694;695;0;0;1;0;0;0;0;0
135;1360502650;1360320633.sql;1360502650.sql;110;110;695;695;0;0;0;0;0;0;0;0
136;1360502814;1360502650.sql;1360502814.sql;110;110;695;695;0;0;0;0;0;0;0;0
137;1360877393;1360502814.sql;1360877393.sql;110;110;695;695;0;0;0;0;0;0;0;0
138;1361016236;1360877393.sql;1361016236.sql;110;110;695;695;0;0;0;0;0;0;0;0
139;1361250368;1361016236.sql;1361250368.sql;110;111;695;707;1;0;0;0;0;0;12;0
140;1361270644;1361250368.sql;1361270644.sql;111;111;707;707;0;0;2;2;0;1;0;0
141;1361273464;1361270644.sql;1361273464.sql;111;111;707;707;0;0;1;1;0;0;0;0
142;1361295174;1361273464.sql;1361295174.sql;111;111;707;707;0;0;0;0;0;0;0;0
143;1361297656;1361295174.sql;1361297656.sql;111;111;707;707;0;0;0;0;0;1;0;0
144;1361320292;1361297656.sql;1361320292.sql;111;111;707;707;0;0;0;0;0;0;0;0
145;1361624230;1361320292.sql;1361624230.sql;111;111;707;707;0;0;0;0;0;0;0;0
146;1361984122;1361624230.sql;1361984122.sql;111;112;707;714;1;0;0;0;0;0;7;0
147;1362113277;1361984122.sql;1362113277.sql;112;112;714;715;0;0;1;0;0;0;0;0
148;1362248254;1362113277.sql;1362248254.sql;112;112;715;715;0;0;0;0;0;0;0;0
149;1362968361;1362248254.sql;1362968361.sql;112;112;715;715;0;0;0;0;0;0;0;0
150;1363327463;1362968361.sql;1363327463.sql;112;112;715;715;0;0;0;0;0;0;0;0
151;1363449659;1363327463.sql;1363449659.sql;112;112;715;715;0;0;1;1;1;0;0;0
152;1363950938;1363449659.sql;1363950938.sql;112;112;715;716;0;0;1;0;0;0;0;0
153;1368076870;1363950938.sql;1368076870.sql;112;112;716;717;0;0;1;0;0;0;0;0
154;1371272304;1368076870.sql;1371272304.sql;112;112;717;718;0;0;1;0;0;0;0;0
155;1371395916;1371272304.sql;1371395916.sql;112;113;718;725;1;0;1;0;0;0;6;0
156;1371472419;1371395916.sql;1371472419.sql;113;113;725;725;0;0;0;0;0;0;0;0
157;1371539740;1371472419.sql;1371539740.sql;113;113;725;725;0;0;0;0;0;0;0;0
158;1371543094;1371539740.sql;1371543094.sql;113;113;725;725;0;0;0;0;0;0;0;0
159;1371543249;1371543094.sql;1371543249.sql;113;113;725;725;0;0;0;0;0;0;0;0
160;1371561766;1371543249.sql;1371561766.sql;113;113;725;725;0;0;0;0;0;0;0;0
161;1372137954;1371561766.sql;1372137954.sql;113;113;725;725;0;0;0;0;0;0;0;0
162;1372573259;1372137954.sql;1372573259.sql;113;113;725;725;0;0;0;0;0;0;0;0
163;1372919443;1372573259.sql;1372919443.sql;113;113;725;726;0;0;3;2;0;0;0;0
164;1372940024;1372919443.sql;1372940024.sql;113;113;726;726;0;0;0;0;0;0;0;0
165;1373256301;1372940024.sql;1373256301.sql;113;114;726;731;1;0;0;0;0;0;5;0
166;1374047007;1373256301.sql;1374047007.sql;114;114;731;731;0;0;1;1;0;0;0;0
167;1377540369;1374047007.sql;1377540369.sql;114;114;731;731;0;0;0;0;0;0;0;0
168;1379588431;1377540369.sql;1379588431.sql;114;114;731;733;0;0;2;0;0;0;0;0
169;1379665905;1379588431.sql;1379665905.sql;114;114;733;738;0;0;5;0;0;0;0;0
170;1381107516;1379665905.sql;1381107516.sql;114;114;738;737;0;0;0;1;1;0;0;0
171;1381517691;1381107516.sql;1381517691.sql;114;113;737;737;0;1;2;0;0;0;0;2
172;1382208427;1381517691.sql;1382208427.sql;113;113;737;735;0;0;0;2;0;0;0;0
173;1382383235;1382208427.sql;1382383235.sql;113;115;735;743;2;0;0;0;0;0;8;0
174;1382538738;1382383235.sql;1382538738.sql;115;113;743;735;0;2;0;0;0;0;0;8
175;1383576794;1382538738.sql;1383576794.sql;113;113;735;736;0;0;1;0;0;0;0;0
176;1384347130;1383576794.sql;1384347130.sql;113;114;736;741;1;0;1;1;0;0;5;0
177;1384755504;1384347130.sql;1384755504.sql;114;114;741;741;0;0;0;0;0;0;0;0
178;1384839288;1384755504.sql;1384839288.sql;114;112;741;729;0;2;4;2;0;0;0;14
179;1384863688;1384839288.sql;1384863688.sql;112;112;729;729;0;0;0;0;0;0;0;0
180;1384866366;1384863688.sql;1384866366.sql;112;112;729;729;0;0;0;0;0;0;0;0
181;1384940861;1384866366.sql;1384940861.sql;112;112;729;729;0;0;0;0;2;0;0;0
182;1385443851;1384940861.sql;1385443851.sql;112;112;729;729;0;0;1;1;0;0;0;0
183;1385473949;1385443851.sql;1385473949.sql;112;112;729;730;0;0;1;0;0;0;0;0
184;1385706641;1385473949.sql;1385706641.sql;112;112;730;735;0;0;5;0;0;0;0;0
185;1385831863;1385706641.sql;1385831863.sql;112;111;735;728;0;1;0;0;0;0;0;7
186;1385989108;1385831863.sql;1385989108.sql;111;111;728;727;0;0;0;1;0;0;0;0
187;1386245583;1385989108.sql;1386245583.sql;111;111;727;722;0;0;1;6;0;0;0;0
188;1386303285;1386245583.sql;1386303285.sql;111;111;722;722;0;0;0;0;0;0;0;0
189;1386456876;1386303285.sql;1386456876.sql;111;111;722;722;0;0;0;0;0;0;0;0
190;1386616523;1386456876.sql;1386616523.sql;111;116;722;765;5;0;0;0;0;0;43;0
191;1386628406;1386616523.sql;1386628406.sql;116;116;765;765;0;0;0;0;0;0;0;0
192;1386752404;1386628406.sql;1386752404.sql;116;116;765;765;0;0;0;0;0;0;0;0
193;1386892564;1386752404.sql;1386892564.sql;116;111;765;722;0;5;0;0;0;0;0;43
194;1387033787;1386892564.sql;1387033787.sql;111;116;722;765;5;0;0;0;0;0;43;0
195;1387839533;1387033787.sql;1387839533.sql;116;116;765;765;0;0;0;0;0;0;0;0
196;1389776983;1387839533.sql;1389776983.sql;116;116;765;765;0;0;0;0;0;0;0;0
197;1391597726;1389776983.sql;1391597726.sql;116;117;765;769;1;0;0;0;0;0;4;0
198;1392020006;1391597726.sql;1392020006.sql;117;117;769;769;0;0;0;0;0;0;0;0
199;1392070862;1392020006.sql;1392070862.sql;117;117;769;769;0;0;0;0;0;0;0;0
200;1392128153;1392070862.sql;1392128153.sql;117;117;769;769;0;0;0;0;0;0;0;0
201;1392137697;1392128153.sql;1392137697.sql;117;117;769;769;0;0;0;0;0;0;0;0
202;1392375756;1392137697.sql;1392375756.sql;117;117;769;769;0;0;0;0;0;0;0;0
203;1393245353;1392375756.sql;1393245353.sql;117;117;769;769;0;0;0;0;0;0;0;0
204;1393343128;1393245353.sql;1393343128.sql;117;117;769;769;0;0;0;0;0;0;0;0
205;1393343344;1393343128.sql;1393343344.sql;117;117;769;769;0;0;0;0;0;0;0;0
206;1393343465;1393343344.sql;1393343465.sql;117;117;769;769;0;0;0;0;0;0;0;0
207;1393605677;1393343465.sql;1393605677.sql;117;117;769;770;0;0;1;0;0;0;0;0
208;1394691755;1393605677.sql;1394691755.sql;117;116;770;765;0;1;1;2;0;0;0;4
209;1395554056;1394691755.sql;1395554056.sql;116;116;765;765;0;0;0;0;0;0;0;0
210;1395856584;1395554056.sql;1395856584.sql;116;117;765;769;1;0;0;3;0;1;7;0
211;1395936079;1395856584.sql;1395936079.sql;117;117;769;770;0;0;1;0;0;0;0;0
212;1395939935;1395936079.sql;1395939935.sql;117;118;770;775;1;0;0;0;0;0;5;0
213;1396286000;1395939935.sql;1396286000.sql;118;118;775;775;0;0;0;0;0;2;0;0
214;1396979583;1396286000.sql;1396979583.sql;118;118;775;775;0;0;0;0;0;0;0;0
215;1397308090;1396979583.sql;1397308090.sql;118;118;775;775;0;0;0;0;0;0;0;0
216;1397469917;1397308090.sql;1397469917.sql;118;118;775;774;0;0;0;1;0;0;0;0
217;1398188490;1397469917.sql;1398188490.sql;118;118;774;774;0;0;0;0;0;0;0;0
218;1399044672;1398188490.sql;1399044672.sql;118;118;774;774;0;0;0;0;0;0;0;0
219;1400246535;1399044672.sql;1400246535.sql;118;118;774;777;0;0;3;0;0;0;0;0
220;1400392535;1400246535.sql;1400392535.sql;118;119;777;780;1;0;0;3;0;0;6;0
221;1400428557;1400392535.sql;1400428557.sql;119;119;780;780;0;0;1;1;0;0;0;0
222;1400773550;1400428557.sql;1400773550.sql;119;119;780;780;0;0;0;0;0;0;0;0
223;1401085474;1400773550.sql;1401085474.sql;119;119;780;780;0;0;0;0;1;0;0;0
224;1403077915;1401085474.sql;1403077915.sql;119;119;780;780;0;0;0;0;0;0;0;0
225;1403078370;1403077915.sql;1403078370.sql;119;119;780;783;0;0;3;0;0;0;0;0
226;1403279827;1403078370.sql;1403279827.sql;119;119;783;780;0;0;1;4;0;0;0;0
227;1403323132;1403279827.sql;1403323132.sql;119;119;780;783;0;0;3;0;0;0;0;0
228;1403895091;1403323132.sql;1403895091.sql;119;119;783;783;0;0;0;0;1;0;0;0
229;1404240250;1403895091.sql;1404240250.sql;119;119;783;783;0;0;0;0;0;0;0;0
230;1404244270;1404240250.sql;1404244270.sql;119;119;783;783;0;0;0;0;0;0;0;0
231;1404248651;1404244270.sql;1404248651.sql;119;119;783;783;0;0;0;0;0;0;0;0
232;1404249289;1404248651.sql;1404249289.sql;119;119;783;783;0;0;0;0;0;0;0;0
233;1404315628;1404249289.sql;1404315628.sql;119;119;783;783;0;0;1;1;0;0;0;0
234;1404727441;1404315628.sql;1404727441.sql;119;119;783;783;0;0;0;0;0;0;0;0
235;1405436294;1404727441.sql;1405436294.sql;119;120;783;787;1;0;0;0;0;0;4;0
236;1405518870;1405436294.sql;1405518870.sql;120;120;787;787;0;0;0;0;0;0;0;0
237;1405537674;1405518870.sql;1405537674.sql;120;120;787;787;0;0;0;0;0;0;0;0
238;1405800055;1405537674.sql;1405800055.sql;120;120;787;787;0;0;0;0;1;0;0;0
239;1405800094;1405800055.sql;1405800094.sql;120;120;787;787;0;0;0;0;1;0;0;0
240;1406065318;1405800094.sql;1406065318.sql;120;120;787;788;0;0;1;0;0;0;0;0
241;1406478051;1406065318.sql;1406478051.sql;120;120;788;788;0;0;0;0;0;0;0;0
242;1406934126;1406478051.sql;1406934126.sql;120;120;788;788;0;0;0;0;0;0;0;0
243;1406936401;1406934126.sql;1406936401.sql;120;120;788;788;0;0;0;0;0;0;0;0
244;1406936984;1406936401.sql;1406936984.sql;120;120;788;788;0;0;0;0;0;0;0;0
245;1406937377;1406936984.sql;1406937377.sql;120;120;788;788;0;0;0;0;0;0;0;0
246;1406990617;1406937377.sql;1406990617.sql;120;120;788;788;0;0;0;0;1;0;0;0
247;1407021136;1406990617.sql;1407021136.sql;120;120;788;788;0;0;0;0;0;0;0;0
248;1407145614;1407021136.sql;1407145614.sql;120;120;788;788;0;0;0;0;0;0;0;0
249;1407417846;1407145614.sql;1407417846.sql;120;120;788;788;1;1;0;0;0;0;6;6
250;1407418090;1407417846.sql;1407418090.sql;120;120;788;788;1;1;0;0;0;0;6;6
251;1407712184;1407418090.sql;1407712184.sql;120;120;788;788;0;0;0;0;0;0;0;0
252;1407783457;1407712184.sql;1407783457.sql;120;120;788;788;0;0;0;0;0;0;0;0
253;1408029510;1407783457.sql;1408029510.sql;120;120;788;788;3;3;4;4;0;0;18;18
254;1408232563;1408029510.sql;1408232563.sql;120;120;788;788;0;0;2;2;0;0;0;0
255;1408373437;1408232563.sql;1408373437.sql;120;120;788;788;0;0;0;0;0;0;0;0
256;1408387722;1408373437.sql;1408387722.sql;120;120;788;788;0;0;0;0;0;0;0;0
257;1408721207;1408387722.sql;1408721207.sql;120;120;788;788;0;0;0;0;0;1;0;0
258;1408758781;1408721207.sql;1408758781.sql;120;120;788;788;0;0;0;0;0;1;0;0
259;1409145084;1408758781.sql;1409145084.sql;120;120;788;788;0;0;1;1;0;0;0;0
260;1409153990;1409145084.sql;1409153990.sql;120;120;788;789;0;0;3;2;0;0;0;0
261;1409229338;1409153990.sql;1409229338.sql;120;120;789;788;0;0;0;1;1;0;0;0
262;1409861731;1409229338.sql;1409861731.sql;120;120;788;788;0;0;0;0;0;0;0;0
263;1410888915;1409861731.sql;1410888915.sql;120;120;788;788;0;0;0;0;0;0;0;0
264;1410954794;1410888915.sql;1410954794.sql;120;121;788;794;1;0;0;0;0;0;6;0
265;1410976443;1410954794.sql;1410976443.sql;121;122;794;798;1;0;0;0;0;0;4;0
266;1411061280;1410976443.sql;1411061280.sql;122;122;798;798;0;0;1;1;1;0;0;0
267;1411081682;1411061280.sql;1411081682.sql;122;122;798;798;0;0;0;0;0;0;0;0
268;1411106252;1411081682.sql;1411106252.sql;122;122;798;797;0;0;0;1;0;0;0;0
269;1411106282;1411106252.sql;1411106282.sql;122;122;797;797;0;0;0;0;0;0;0;0
270;1411287479;1411106282.sql;1411287479.sql;122;122;797;795;0;0;0;2;0;0;0;0
271;1411554369;1411287479.sql;1411554369.sql;122;122;795;796;0;0;1;0;0;0;0;0
272;1411581449;1411554369.sql;1411581449.sql;122;121;796;793;0;1;2;2;0;0;0;3
273;1411647742;1411581449.sql;1411647742.sql;121;121;793;793;0;0;0;0;0;0;0;0
274;1411656748;1411647742.sql;1411656748.sql;121;121;793;793;0;0;0;0;0;0;0;0
275;1411659316;1411656748.sql;1411659316.sql;121;121;793;793;0;0;0;0;0;0;0;0
276;1411849118;1411659316.sql;1411849118.sql;121;121;793;793;0;0;0;0;0;0;0;0
277;1411857174;1411849118.sql;1411857174.sql;121;121;793;795;0;0;2;0;0;0;0;0
278;1412007336;1411857174.sql;1412007336.sql;121;121;795;795;0;0;0;0;0;0;0;0
279;1413036858;1412007336.sql;1413036858.sql;121;121;795;795;0;0;0;0;0;0;0;0
280;1413136833;1413036858.sql;1413136833.sql;121;121;795;795;0;0;0;0;0;0;0;0
281;1413392480;1413136833.sql;1413392480.sql;121;121;795;795;0;0;0;0;0;0;0;0
282;1413432235;1413392480.sql;1413432235.sql;121;121;795;795;0;0;0;0;0;0;0;0
283;1413463153;1413432235.sql;1413463153.sql;121;121;795;795;0;0;0;0;0;0;0;0
284;1413479895;1413463153.sql;1413479895.sql;121;123;795;807;2;0;0;0;0;0;12;0
285;1413533746;1413479895.sql;1413533746.sql;123;123;807;806;0;0;0;1;0;0;0;0
286;1413533989;1413533746.sql;1413533989.sql;123;123;806;806;0;0;0;0;0;0;0;0
287;1413555526;1413533989.sql;1413555526.sql;123;123;806;806;0;0;0;0;0;0;0;0
288;1413562048;1413555526.sql;1413562048.sql;123;123;806;807;0;0;1;0;0;0;0;0
289;1413566835;1413562048.sql;1413566835.sql;123;123;807;807;0;0;1;1;1;0;0;0
290;1413566975;1413566835.sql;1413566975.sql;123;123;807;807;0;0;0;0;0;0;0;0
291;1413788845;1413566975.sql;1413788845.sql;123;123;807;807;0;0;0;0;0;0;0;0
292;1413808183;1413788845.sql;1413808183.sql;123;123;807;807;0;0;0;0;0;0;0;0
293;1414176993;1413808183.sql;1414176993.sql;123;123;807;807;0;0;0;0;0;0;0;0
294;1414404572;1414176993.sql;1414404572.sql;123;123;807;807;0;0;0;0;0;0;0;0
