trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
462	1493185823	1493114093.sql	1493185823.sql	2017-04-26 05:50:23	2995	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463	1493268646	1493185823.sql	1493268646.sql	2017-04-27 04:50:46	2996	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
464	1493281477	1493268646.sql	1493281477.sql	2017-04-27 08:24:37	2996	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
465	1493303050	1493281477.sql	1493303050.sql	2017-04-27 14:24:10	2996	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
466	1493960727	1493303050.sql	1493960727.sql	2017-05-05 05:05:27	3004	9	99	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
467	1493993327	1493960727.sql	1493993327.sql	2017-05-05 14:08:47	3004	9	99	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
468	1494176582	1493993327.sql	1494176582.sql	2017-05-07 17:03:02	3006	9	99	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
469	1494268231	1494176582.sql	1494268231.sql	2017-05-08 18:30:31	3008	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
470	1494268252	1494268231.sql	1494268252.sql	2017-05-08 18:30:52	3008	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
471	1494313414	1494268252.sql	1494313414.sql	2017-05-09 07:03:34	3008	9	99	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
472	1494353073	1494313414.sql	1494353073.sql	2017-05-09 18:04:33	3009	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473	1494557918	1494353073.sql	1494557918.sql	2017-05-12 02:58:38	3011	9	100	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
474	1494960175	1494557918.sql	1494960175.sql	2017-05-16 18:42:55	3016	9	100	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
475	1494962532	1494960175.sql	1494962532.sql	2017-05-16 19:22:12	3016	9	100	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
476	1496387227	1494962532.sql	1496387227.sql	2017-06-02 07:07:07	3032	9	100	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477	1496503329	1496387227.sql	1496503329.sql	2017-06-03 15:22:09	3033	9	100	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
478	1496504219	1496503329.sql	1496504219.sql	2017-06-03 15:36:59	3033	9	100	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
479	1496579354	1496504219.sql	1496579354.sql	2017-06-04 12:29:14	3034	9	100	130	130	785	785	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
480	1496926013	1496579354.sql	1496926013.sql	2017-06-08 12:46:53	3038	9	100	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
481	1497206302	1496926013.sql	1497206302.sql	2017-06-11 18:38:22	3042	9	101	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
482	1497215492	1497206302.sql	1497215492.sql	2017-06-11 21:11:32	3042	9	101	130	130	785	787	1	1	5	3	0	0	0	0	0	2	5	3	0	5	3	8	
483	1497274498	1497215492.sql	1497274498.sql	2017-06-12 13:34:58	3042	9	101	130	130	787	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
484	1497424008	1497274498.sql	1497424008.sql	2017-06-14 07:06:48	3044	9	101	130	130	787	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
485	1497873047	1497424008.sql	1497873047.sql	2017-06-19 11:50:47	3049	9	101	130	130	787	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
486	1497876541	1497873047.sql	1497876541.sql	2017-06-19 12:49:01	3049	9	101	130	130	787	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487	1497878130	1497876541.sql	1497878130.sql	2017-06-19 13:15:30	3049	9	101	130	130	787	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488	1498146046	1497878130.sql	1498146046.sql	2017-06-22 15:40:46	3052	9	101	130	131	787	790	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3	
489	1498322971	1498146046.sql	1498322971.sql	2017-06-24 16:49:31	3054	9	101	131	131	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490	1498500702	1498322971.sql	1498500702.sql	2017-06-26 18:11:42	3057	9	101	131	131	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491	1498921983	1498500702.sql	1498921983.sql	2017-07-01 15:13:03	3061	9	101	131	131	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
492	1498946574	1498921983.sql	1498946574.sql	2017-07-01 22:02:54	3062	9	101	131	131	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493	1501055612	1498946574.sql	1501055612.sql	2017-07-26 07:53:32	3086	9	102	131	131	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494	1501096637	1501055612.sql	1501096637.sql	2017-07-26 19:17:17	3087	9	102	131	131	790	790	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
495	1501174674	1501096637.sql	1501174674.sql	2017-07-27 16:57:54	3087	9	102	131	131	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496	1501252704	1501174674.sql	1501252704.sql	2017-07-28 14:38:24	3088	9	102	131	132	790	798	1	0	8	0	0	0	2	0	1	8	8	0	2	8	2	10	
497	1501252724	1501252704.sql	1501252724.sql	2017-07-28 14:38:44	3088	9	102	132	132	798	798	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
498	1501951545	1501252724.sql	1501951545.sql	2017-08-05 16:45:45	3096	9	102	132	132	798	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499	1503466218	1501951545.sql	1503466218.sql	2017-08-23 05:30:18	3114	9	103	132	132	798	799	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
500	1505384462	1503466218.sql	1505384462.sql	2017-09-14 10:21:02	3136	9	104	132	133	799	805	1	0	7	0	0	1	0	0	1	6	7	1	0	7	1	8	
501	1505540626	1505384462.sql	1505540626.sql	2017-09-16 05:43:46	3138	9	104	133	133	805	803	0	0	0	0	1	3	0	0	0	-2	1	3	0	1	3	4	
502	1505548036	1505540626.sql	1505548036.sql	2017-09-16 07:47:16	3138	9	104	133	133	803	803	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
503	1505802783	1505548036.sql	1505802783.sql	2017-09-19 06:33:03	3141	9	104	133	133	803	803	1	1	5	5	0	0	0	0	0	0	5	5	0	5	5	10	
504	1505839184	1505802783.sql	1505839184.sql	2017-09-19 16:39:44	3141	9	104	133	133	803	803	0	0	0	0	0	0	59	0	0	0	0	0	59	0	59	59	
505	1506141575	1505839184.sql	1506141575.sql	2017-09-23 04:39:35	3145	9	104	133	134	803	808	1	0	5	0	1	1	0	0	1	5	6	1	0	6	1	7	
506	1506154914	1506141575.sql	1506154914.sql	2017-09-23 08:21:54	3145	9	104	134	135	808	813	1	0	5	0	0	0	0	0	1	5	5	0	0	5	0	5	
507	1506188249	1506154914.sql	1506188249.sql	2017-09-23 17:37:29	3146	9	104	135	135	813	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
508	1506237200	1506188249.sql	1506237200.sql	2017-09-24 07:13:20	3146	9	104	135	135	813	818	0	0	0	0	5	0	0	0	0	5	5	0	0	5	0	5	
509	1506509042	1506237200.sql	1506509042.sql	2017-09-27 10:44:02	3149	9	104	135	135	818	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510	1507622966	1506509042.sql	1507622966.sql	2017-10-10 08:09:26	3162	9	104	135	135	818	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
511	1507702755	1507622966.sql	1507702755.sql	2017-10-11 06:19:15	3163	9	104	135	135	818	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
512	1507916360	1507702755.sql	1507916360.sql	2017-10-13 17:39:20	3166	9	105	135	135	818	819	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	
513	1507949732	1507916360.sql	1507949732.sql	2017-10-14 02:55:32	3166	9	105	135	135	819	819	0	0	0	0	0	0	61	0	0	0	0	0	61	0	61	61	
514	1507951341	1507949732.sql	1507951341.sql	2017-10-14 03:22:21	3166	9	105	135	135	819	819	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
515	1508341852	1507951341.sql	1508341852.sql	2017-10-18 15:50:52	3170	9	105	135	135	819	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
