mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
37	2012-03	0	88	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	2012-04	0	88	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	2012-05	0	88	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	2012-06	1	95	643	8	1	86	10	28	5	6	0	7	99	114	15	6	114	21	135
41	2012-07	5	94	644	0	1	0	4	5	0	9	0	-1	1	5	4	9	5	13	18
42	2012-08	16	93	644	1	2	3	6	3	0	2	0	-1	0	6	6	2	6	8	14
43	2012-09	8	99	663	6	0	16	0	4	1	0	0	6	19	20	1	0	20	1	21
44	2012-10	1	99	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	2012-11	2	99	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	2012-12	19	109	699	13	3	46	9	3	4	33	0	10	36	49	13	33	49	46	95
47	2013-01	20	110	698	3	2	7	4	2	6	40	0	1	-1	9	10	40	9	50	59
48	2013-02	17	112	714	2	0	19	0	4	7	4	2	2	16	23	7	6	23	13	36
49	2013-03	6	112	716	0	0	0	0	3	1	1	0	0	2	3	1	1	3	2	5
50	2013-04	0	112	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	2013-05	1	112	717	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
52	2013-06	9	113	725	1	0	6	0	2	0	0	0	1	8	8	0	0	8	0	8
53	2013-07	4	114	731	1	0	5	0	4	3	0	0	1	6	9	3	0	9	3	12
54	2013-08	1	114	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	2013-09	2	114	738	0	0	0	0	7	0	0	0	0	7	7	0	0	7	0	7
56	2013-10	5	113	735	2	3	8	10	2	3	1	0	-1	-3	10	13	1	10	14	24
57	2013-11	11	111	728	1	3	5	21	13	4	2	0	-2	-7	18	25	2	18	27	45
58	2013-12	10	116	765	10	5	86	43	1	7	0	0	5	37	87	50	0	87	50	137
59	2014-01	1	116	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	2014-02	11	117	770	1	0	4	0	1	0	0	0	1	5	5	0	0	5	0	5
61	2014-03	6	118	775	2	1	12	4	2	5	0	3	1	5	14	9	3	14	12	26
62	2014-04	4	118	774	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1
63	2014-05	6	119	780	1	0	6	0	4	4	1	0	1	6	10	4	1	10	5	15
64	2014-06	5	119	783	0	0	0	0	7	4	1	0	0	3	7	4	1	7	5	12
65	2014-07	13	120	788	1	0	4	0	2	1	2	0	1	5	6	1	2	6	3	9
66	2014-08	20	120	788	5	5	30	30	10	10	2	2	0	0	40	40	4	40	44	84
67	2014-09	17	121	795	2	1	10	3	6	6	1	0	1	7	16	9	1	16	10	26
68	2014-10	16	123	807	2	0	12	0	2	2	1	0	2	12	14	2	1	14	3	17
69	2014-11	11	124	811	1	0	4	0	3	3	0	0	1	4	7	3	0	7	3	10
70	2014-12	3	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	2015-01	0	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	2015-02	1	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	2015-03	0	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2015-04	4	123	758	0	1	0	53	0	0	1	0	-1	-53	0	53	1	0	54	54
75	2015-05	3	123	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	2015-06	2	123	759	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2
77	2015-07	8	125	767	2	0	11	0	2	5	1	0	2	8	13	5	1	13	6	19
78	2015-08	9	124	765	0	1	0	2	0	0	0	0	-1	-2	0	2	0	0	2	2
79	2015-09	7	126	776	2	0	12	0	0	1	0	0	2	11	12	1	0	12	1	13
80	2015-10	7	126	776	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4
81	2015-11	2	126	777	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
82	2015-12	7	126	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	2016-01	17	126	777	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2
84	2016-02	1	126	778	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
85	2016-03	7	126	782	1	1	5	4	4	1	0	0	0	4	9	5	0	9	5	14
86	2016-04	2	126	782	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2
87	2016-05	3	129	797	3	0	13	0	2	0	0	0	3	15	15	0	0	15	0	15
88	2016-06	19	131	815	3	1	21	5	2	0	12	0	2	18	23	5	12	23	17	40
89	2016-07	15	132	821	7	6	31	26	2	1	2	1	1	6	33	27	3	33	30	63
90	2016-08	1	134	829	2	0	8	0	0	0	0	0	2	8	8	0	0	8	0	8
91	2016-09	1	131	815	0	3	0	12	0	2	2	0	-3	-14	0	14	2	0	16	16
92	2016-10	0	131	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	2016-11	1	134	829	3	0	12	0	2	0	1	0	3	14	14	0	1	14	1	15
94	2016-12	0	134	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	2017-01	9	135	833	1	0	3	0	2	1	0	0	1	4	5	1	0	5	1	6
96	2017-02	6	132	801	1	4	16	49	1	0	1	0	-3	-32	17	49	1	17	50	67
97	2017-03	6	132	800	0	0	0	0	5	6	4	0	0	-1	5	6	4	5	10	15
98	2017-04	19	130	785	4	6	14	28	4	5	1	0	-2	-15	18	33	1	18	34	52
99	2017-05	10	130	785	0	0	0	0	0	0	7	0	0	0	0	0	7	0	7	7
100	2017-06	15	131	790	2	1	8	3	0	0	1	0	1	5	8	3	1	8	4	12
101	2017-07	7	132	798	1	0	8	0	0	0	6	0	1	8	8	0	6	8	6	14
102	2017-08	2	132	799	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
103	2017-09	10	135	818	4	1	22	5	7	5	60	0	3	19	29	10	60	29	70	99
104	2017-10	6	135	819	0	0	0	0	1	0	64	0	0	1	1	0	64	1	64	65
